Bus,Zone,State,Hour,Line,From_bus,To_bus,PTDF,DeltaPTDF,ShadowPrice,Contribution
15,Z3,TS,385,29,16,19,0.30550539552204237,0.30550539552204237,1.050836834134459,0.3210363226413787
16,Z3,TS,385,29,16,19,0.32657129152092085,0.32657129152092085,1.050836834134459,0.34317314210104594
17,Z3,TS,385,29,16,19,0.3192000492020198,0.3192000492020198,1.050836834134459,0.335427169159014
18,Z3,TS,385,29,16,19,0.31566093624983177,0.31566093624983177,1.050836834134459,0.3317081389086925
19,Z4,TS,385,29,16,19,-0.5478692570493988,-0.5478692570493988,1.050836834134459,-0.5757211955973883
20,Z4,TS,385,29,16,19,-0.4402468701096715,-0.4402468701096715,1.050836834134459,-0.4626276272236516
21,Z4,TS,385,29,16,19,0.3124781923101917,0.3124781923101917,1.050836834134459,0.3283635943433005
22,Z4,TS,385,29,16,19,0.31511101667336905,0.31511101667336905,1.050836834134459,0.33113026316193384
23,Z4,TS,385,29,16,19,-0.38154374996072987,-0.38154374996072987,1.050836834134459,-0.40094022629252296
24,Z4,TS,385,29,16,19,0.22753676249254928,0.22753676249254928,1.050836834134459,0.2391040111468748
2,Z1,TS,386,22,13,23,0.0013949379675099968,0.0013949379675099968,76.14339366587133,0.10621531079958411
3,Z1,TS,386,22,13,23,-0.044057936669983006,-0.044057936669983006,76.14339366587133,-3.354720815968544
4,Z1,TS,386,22,13,23,0.005423557820918518,0.005423557820918518,76.14339366587133,0.412968098227814
5,Z1,TS,386,22,13,23,0.009147328241619682,0.009147328241619682,76.14339366587133,0.69650861529259
6,Z1,TS,386,22,13,23,0.014558212858096666,0.014558212858096666,76.14339366587133,1.1085117327256042
7,Z2,TS,386,22,13,23,0.013713436598877358,0.013713436598877358,76.14339366587133,1.0441876014602862
8,Z2,TS,386,22,13,23,0.013713436598877358,0.013713436598877358,76.14339366587133,1.0441876014602862
9,Z2,TS,386,22,13,23,0.0087208575746555,0.0087208575746555,76.14339366587133,0.6640356914109896
10,Z2,TS,386,22,13,23,0.018706015623099106,0.018706015623099106,76.14339366587133,1.4243395115095747
11,Z2,TS,386,22,13,23,0.03859735319885904,0.03859735319885904,76.14339366587133,2.938933459081402
12,Z2,TS,386,22,13,23,0.016186244882466165,0.016186244882466165,76.14339366587133,1.2324756160578163
13,Z3,TS,386,22,13,23,0.1732152694528845,0.1732152694528845,76.14339366587133,13.189198450890963
14,Z3,TS,386,22,13,23,-0.054822600101861026,-0.054822600101861026,76.14339366587133,-4.174378821342642
15,Z3,TS,386,22,13,23,-0.13261677431453378,-0.13261677431453378,76.14339366587133,-10.097891253329559
16,Z3,TS,386,22,13,23,-0.1417612647764547,-0.1417612647764547,76.14339366587133,-10.794183790445409
17,Z3,TS,386,22,13,23,-0.1385614837141496,-0.1385614837141496,76.14339366587133,-10.550541601373713
18,Z3,TS,386,22,13,23,-0.13702519090055856,-0.13702519090055856,76.14339366587133,-10.4335630528824
19,Z4,TS,386,22,13,23,-0.20845221325087135,-0.20845221325087135,76.14339366587133,-15.872258934083257
20,Z4,TS,386,22,13,23,-0.2656158833717999,-0.2656158833717999,76.14339366587133,-20.22489477148713
21,Z4,TS,386,22,13,23,-0.1356435942383359,-0.1356435942383359,76.14339366587133,-10.328363594343328
22,Z4,TS,386,22,13,23,-0.13678647642470318,-0.13678647642470318,76.14339366587133,-10.415386522573602
23,Z4,TS,386,22,13,23,-0.2967960670741246,-0.2967960670741246,76.14339366587133,-22.59905977370742
24,Z4,TS,386,22,13,23,-0.09877138643712446,-0.09877138643712446,76.14339366587133,-7.520788560405872
2,Z1,TS,386,29,16,19,-0.0032134779155622074,-0.0032134779155622074,1.0508368341346048,-0.003376840959350859
3,Z1,TS,386,29,16,19,0.10149498385720512,0.10149498385720512,1.0508368341346048,0.10665466751704826
4,Z1,TS,386,29,16,19,-0.012494091986331411,-0.012494091986331411,1.0508368341346048,-0.013129252068303036
5,Z1,TS,386,29,16,19,-0.0210724333092126,-0.0210724333092126,1.0508368341346048,-0.022143689106165564
6,Z1,TS,386,29,16,19,-0.033537330404057174,-0.033537330404057174,1.0508368341346048,-0.035242262107125666
7,Z2,TS,386,29,16,19,-0.031591243971670215,-0.031591243971670215,1.0508368341346048,-0.033197242801563845
8,Z2,TS,386,29,16,19,-0.031591243971670215,-0.031591243971670215,1.0508368341346048,-0.033197242801563845
9,Z2,TS,386,29,16,19,-0.020089985270773113,-0.020089985270773113,1.0508368341346048,-0.02111129651975006
10,Z2,TS,386,29,16,19,-0.04309250267256717,-0.04309250267256717,1.0508368341346048,-0.04528318908337749
11,Z2,TS,386,29,16,19,0.009162996704975068,0.009162996704975068,1.0508368341346048,0.009628814448641816
12,Z2,TS,386,29,16,19,-0.13536637396598727,-0.13536637396598727,1.0508368341346048,-0.14224797186669905
13,Z3,TS,386,29,16,19,-0.13181357493748108,-0.13181357493748108,1.0508368341346048,-0.1385145597832671
14,Z3,TS,386,29,16,19,0.17357026713008694,0.17357026713008694,1.0508368341346048,0.18239403001087823
15,Z3,TS,386,29,16,19,0.30550539552204237,0.30550539552204237,1.0508368341346048,0.3210363226414233
16,Z3,TS,386,29,16,19,0.32657129152092085,0.32657129152092085,1.0508368341346048,0.34317314210109356
17,Z3,TS,386,29,16,19,0.3192000492020198,0.3192000492020198,1.0508368341346048,0.33542716915906057
18,Z3,TS,386,29,16,19,0.31566093624983177,0.31566093624983177,1.0508368341346048,0.3317081389087385
19,Z4,TS,386,29,16,19,-0.5478692570493988,-0.5478692570493988,1.0508368341346048,-0.5757211955974683
20,Z4,TS,386,29,16,19,-0.4402468701096715,-0.4402468701096715,1.0508368341346048,-0.4626276272237158
21,Z4,TS,386,29,16,19,0.3124781923101917,0.3124781923101917,1.0508368341346048,0.32836359434334605
22,Z4,TS,386,29,16,19,0.31511101667336905,0.31511101667336905,1.0508368341346048,0.3311302631619798
23,Z4,TS,386,29,16,19,-0.38154374996072987,-0.38154374996072987,1.0508368341346048,-0.40094022629257864
24,Z4,TS,386,29,16,19,0.22753676249254928,0.22753676249254928,1.0508368341346048,0.239104011146908
2,Z1,TS,387,22,13,23,0.0013949379675099968,0.0013949379675099968,76.14339366587132,0.1062153107995841
3,Z1,TS,387,22,13,23,-0.044057936669983006,-0.044057936669983006,76.14339366587132,-3.3547208159685433
4,Z1,TS,387,22,13,23,0.005423557820918518,0.005423557820918518,76.14339366587132,0.4129680982278139
5,Z1,TS,387,22,13,23,0.009147328241619682,0.009147328241619682,76.14339366587132,0.6965086152925899
6,Z1,TS,387,22,13,23,0.014558212858096666,0.014558212858096666,76.14339366587132,1.108511732725604
7,Z2,TS,387,22,13,23,0.013713436598877358,0.013713436598877358,76.14339366587132,1.044187601460286
8,Z2,TS,387,22,13,23,0.013713436598877358,0.013713436598877358,76.14339366587132,1.044187601460286
9,Z2,TS,387,22,13,23,0.0087208575746555,0.0087208575746555,76.14339366587132,0.6640356914109895
10,Z2,TS,387,22,13,23,0.018706015623099106,0.018706015623099106,76.14339366587132,1.4243395115095743
11,Z2,TS,387,22,13,23,0.03859735319885904,0.03859735319885904,76.14339366587132,2.9389334590814014
12,Z2,TS,387,22,13,23,0.016186244882466165,0.016186244882466165,76.14339366587132,1.232475616057816
13,Z3,TS,387,22,13,23,0.1732152694528845,0.1732152694528845,76.14339366587132,13.18919845089096
14,Z3,TS,387,22,13,23,-0.054822600101861026,-0.054822600101861026,76.14339366587132,-4.174378821342641
15,Z3,TS,387,22,13,23,-0.13261677431453378,-0.13261677431453378,76.14339366587132,-10.097891253329557
16,Z3,TS,387,22,13,23,-0.1417612647764547,-0.1417612647764547,76.14339366587132,-10.794183790445407
17,Z3,TS,387,22,13,23,-0.1385614837141496,-0.1385614837141496,76.14339366587132,-10.55054160137371
18,Z3,TS,387,22,13,23,-0.13702519090055856,-0.13702519090055856,76.14339366587132,-10.433563052882398
19,Z4,TS,387,22,13,23,-0.20845221325087135,-0.20845221325087135,76.14339366587132,-15.872258934083254
20,Z4,TS,387,22,13,23,-0.2656158833717999,-0.2656158833717999,76.14339366587132,-20.224894771487126
21,Z4,TS,387,22,13,23,-0.1356435942383359,-0.1356435942383359,76.14339366587132,-10.328363594343326
22,Z4,TS,387,22,13,23,-0.13678647642470318,-0.13678647642470318,76.14339366587132,-10.4153865225736
23,Z4,TS,387,22,13,23,-0.2967960670741246,-0.2967960670741246,76.14339366587132,-22.599059773707417
24,Z4,TS,387,22,13,23,-0.09877138643712446,-0.09877138643712446,76.14339366587132,-7.520788560405871
2,Z1,TS,387,29,16,19,-0.0032134779155622074,-0.0032134779155622074,1.0508368341346048,-0.003376840959350859
3,Z1,TS,387,29,16,19,0.10149498385720512,0.10149498385720512,1.0508368341346048,0.10665466751704826
4,Z1,TS,387,29,16,19,-0.012494091986331411,-0.012494091986331411,1.0508368341346048,-0.013129252068303036
5,Z1,TS,387,29,16,19,-0.0210724333092126,-0.0210724333092126,1.0508368341346048,-0.022143689106165564
6,Z1,TS,387,29,16,19,-0.033537330404057174,-0.033537330404057174,1.0508368341346048,-0.035242262107125666
7,Z2,TS,387,29,16,19,-0.031591243971670215,-0.031591243971670215,1.0508368341346048,-0.033197242801563845
8,Z2,TS,387,29,16,19,-0.031591243971670215,-0.031591243971670215,1.0508368341346048,-0.033197242801563845
9,Z2,TS,387,29,16,19,-0.020089985270773113,-0.020089985270773113,1.0508368341346048,-0.02111129651975006
10,Z2,TS,387,29,16,19,-0.04309250267256717,-0.04309250267256717,1.0508368341346048,-0.04528318908337749
11,Z2,TS,387,29,16,19,0.009162996704975068,0.009162996704975068,1.0508368341346048,0.009628814448641816
12,Z2,TS,387,29,16,19,-0.13536637396598727,-0.13536637396598727,1.0508368341346048,-0.14224797186669905
13,Z3,TS,387,29,16,19,-0.13181357493748108,-0.13181357493748108,1.0508368341346048,-0.1385145597832671
14,Z3,TS,387,29,16,19,0.17357026713008694,0.17357026713008694,1.0508368341346048,0.18239403001087823
15,Z3,TS,387,29,16,19,0.30550539552204237,0.30550539552204237,1.0508368341346048,0.3210363226414233
16,Z3,TS,387,29,16,19,0.32657129152092085,0.32657129152092085,1.0508368341346048,0.34317314210109356
17,Z3,TS,387,29,16,19,0.3192000492020198,0.3192000492020198,1.0508368341346048,0.33542716915906057
18,Z3,TS,387,29,16,19,0.31566093624983177,0.31566093624983177,1.0508368341346048,0.3317081389087385
19,Z4,TS,387,29,16,19,-0.5478692570493988,-0.5478692570493988,1.0508368341346048,-0.5757211955974683
20,Z4,TS,387,29,16,19,-0.4402468701096715,-0.4402468701096715,1.0508368341346048,-0.4626276272237158
21,Z4,TS,387,29,16,19,0.3124781923101917,0.3124781923101917,1.0508368341346048,0.32836359434334605
22,Z4,TS,387,29,16,19,0.31511101667336905,0.31511101667336905,1.0508368341346048,0.3311302631619798
23,Z4,TS,387,29,16,19,-0.38154374996072987,-0.38154374996072987,1.0508368341346048,-0.40094022629257864
24,Z4,TS,387,29,16,19,0.22753676249254928,0.22753676249254928,1.0508368341346048,0.239104011146908
2,Z1,TS,388,22,13,23,0.0013949379675099968,0.0013949379675099968,76.14339366587132,0.1062153107995841
3,Z1,TS,388,22,13,23,-0.044057936669983006,-0.044057936669983006,76.14339366587132,-3.3547208159685433
4,Z1,TS,388,22,13,23,0.005423557820918518,0.005423557820918518,76.14339366587132,0.4129680982278139
5,Z1,TS,388,22,13,23,0.009147328241619682,0.009147328241619682,76.14339366587132,0.6965086152925899
6,Z1,TS,388,22,13,23,0.014558212858096666,0.014558212858096666,76.14339366587132,1.108511732725604
7,Z2,TS,388,22,13,23,0.013713436598877358,0.013713436598877358,76.14339366587132,1.044187601460286
8,Z2,TS,388,22,13,23,0.013713436598877358,0.013713436598877358,76.14339366587132,1.044187601460286
9,Z2,TS,388,22,13,23,0.0087208575746555,0.0087208575746555,76.14339366587132,0.6640356914109895
10,Z2,TS,388,22,13,23,0.018706015623099106,0.018706015623099106,76.14339366587132,1.4243395115095743
11,Z2,TS,388,22,13,23,0.03859735319885904,0.03859735319885904,76.14339366587132,2.9389334590814014
12,Z2,TS,388,22,13,23,0.016186244882466165,0.016186244882466165,76.14339366587132,1.232475616057816
13,Z3,TS,388,22,13,23,0.1732152694528845,0.1732152694528845,76.14339366587132,13.18919845089096
14,Z3,TS,388,22,13,23,-0.054822600101861026,-0.054822600101861026,76.14339366587132,-4.174378821342641
15,Z3,TS,388,22,13,23,-0.13261677431453378,-0.13261677431453378,76.14339366587132,-10.097891253329557
16,Z3,TS,388,22,13,23,-0.1417612647764547,-0.1417612647764547,76.14339366587132,-10.794183790445407
17,Z3,TS,388,22,13,23,-0.1385614837141496,-0.1385614837141496,76.14339366587132,-10.55054160137371
18,Z3,TS,388,22,13,23,-0.13702519090055856,-0.13702519090055856,76.14339366587132,-10.433563052882398
19,Z4,TS,388,22,13,23,-0.20845221325087135,-0.20845221325087135,76.14339366587132,-15.872258934083254
20,Z4,TS,388,22,13,23,-0.2656158833717999,-0.2656158833717999,76.14339366587132,-20.224894771487126
21,Z4,TS,388,22,13,23,-0.1356435942383359,-0.1356435942383359,76.14339366587132,-10.328363594343326
22,Z4,TS,388,22,13,23,-0.13678647642470318,-0.13678647642470318,76.14339366587132,-10.4153865225736
23,Z4,TS,388,22,13,23,-0.2967960670741246,-0.2967960670741246,76.14339366587132,-22.599059773707417
24,Z4,TS,388,22,13,23,-0.09877138643712446,-0.09877138643712446,76.14339366587132,-7.520788560405871
2,Z1,TS,388,29,16,19,-0.0032134779155622074,-0.0032134779155622074,1.0508368341346048,-0.003376840959350859
3,Z1,TS,388,29,16,19,0.10149498385720512,0.10149498385720512,1.0508368341346048,0.10665466751704826
4,Z1,TS,388,29,16,19,-0.012494091986331411,-0.012494091986331411,1.0508368341346048,-0.013129252068303036
5,Z1,TS,388,29,16,19,-0.0210724333092126,-0.0210724333092126,1.0508368341346048,-0.022143689106165564
6,Z1,TS,388,29,16,19,-0.033537330404057174,-0.033537330404057174,1.0508368341346048,-0.035242262107125666
7,Z2,TS,388,29,16,19,-0.031591243971670215,-0.031591243971670215,1.0508368341346048,-0.033197242801563845
8,Z2,TS,388,29,16,19,-0.031591243971670215,-0.031591243971670215,1.0508368341346048,-0.033197242801563845
9,Z2,TS,388,29,16,19,-0.020089985270773113,-0.020089985270773113,1.0508368341346048,-0.02111129651975006
10,Z2,TS,388,29,16,19,-0.04309250267256717,-0.04309250267256717,1.0508368341346048,-0.04528318908337749
11,Z2,TS,388,29,16,19,0.009162996704975068,0.009162996704975068,1.0508368341346048,0.009628814448641816
12,Z2,TS,388,29,16,19,-0.13536637396598727,-0.13536637396598727,1.0508368341346048,-0.14224797186669905
13,Z3,TS,388,29,16,19,-0.13181357493748108,-0.13181357493748108,1.0508368341346048,-0.1385145597832671
14,Z3,TS,388,29,16,19,0.17357026713008694,0.17357026713008694,1.0508368341346048,0.18239403001087823
15,Z3,TS,388,29,16,19,0.30550539552204237,0.30550539552204237,1.0508368341346048,0.3210363226414233
16,Z3,TS,388,29,16,19,0.32657129152092085,0.32657129152092085,1.0508368341346048,0.34317314210109356
17,Z3,TS,388,29,16,19,0.3192000492020198,0.3192000492020198,1.0508368341346048,0.33542716915906057
18,Z3,TS,388,29,16,19,0.31566093624983177,0.31566093624983177,1.0508368341346048,0.3317081389087385
19,Z4,TS,388,29,16,19,-0.5478692570493988,-0.5478692570493988,1.0508368341346048,-0.5757211955974683
20,Z4,TS,388,29,16,19,-0.4402468701096715,-0.4402468701096715,1.0508368341346048,-0.4626276272237158
21,Z4,TS,388,29,16,19,0.3124781923101917,0.3124781923101917,1.0508368341346048,0.32836359434334605
22,Z4,TS,388,29,16,19,0.31511101667336905,0.31511101667336905,1.0508368341346048,0.3311302631619798
23,Z4,TS,388,29,16,19,-0.38154374996072987,-0.38154374996072987,1.0508368341346048,-0.40094022629257864
24,Z4,TS,388,29,16,19,0.22753676249254928,0.22753676249254928,1.0508368341346048,0.239104011146908
2,Z1,TS,389,22,13,23,0.0013949379675099968,0.0013949379675099968,76.14339366587117,0.10621531079958389
3,Z1,TS,389,22,13,23,-0.044057936669983006,-0.044057936669983006,76.14339366587117,-3.354720815968537
4,Z1,TS,389,22,13,23,0.005423557820918518,0.005423557820918518,76.14339366587117,0.41296809822781316
5,Z1,TS,389,22,13,23,0.009147328241619682,0.009147328241619682,76.14339366587117,0.6965086152925886
6,Z1,TS,389,22,13,23,0.014558212858096666,0.014558212858096666,76.14339366587117,1.108511732725602
7,Z2,TS,389,22,13,23,0.013713436598877358,0.013713436598877358,76.14339366587117,1.0441876014602842
8,Z2,TS,389,22,13,23,0.013713436598877358,0.013713436598877358,76.14339366587117,1.0441876014602842
9,Z2,TS,389,22,13,23,0.0087208575746555,0.0087208575746555,76.14339366587117,0.6640356914109883
10,Z2,TS,389,22,13,23,0.018706015623099106,0.018706015623099106,76.14339366587117,1.4243395115095716
11,Z2,TS,389,22,13,23,0.03859735319885904,0.03859735319885904,76.14339366587117,2.938933459081396
12,Z2,TS,389,22,13,23,0.016186244882466165,0.016186244882466165,76.14339366587117,1.2324756160578139
13,Z3,TS,389,22,13,23,0.1732152694528845,0.1732152694528845,76.14339366587117,13.189198450890935
14,Z3,TS,389,22,13,23,-0.054822600101861026,-0.054822600101861026,76.14339366587117,-4.174378821342633
15,Z3,TS,389,22,13,23,-0.13261677431453378,-0.13261677431453378,76.14339366587117,-10.097891253329538
16,Z3,TS,389,22,13,23,-0.1417612647764547,-0.1417612647764547,76.14339366587117,-10.794183790445388
17,Z3,TS,389,22,13,23,-0.1385614837141496,-0.1385614837141496,76.14339366587117,-10.550541601373691
18,Z3,TS,389,22,13,23,-0.13702519090055856,-0.13702519090055856,76.14339366587117,-10.433563052882379
19,Z4,TS,389,22,13,23,-0.20845221325087135,-0.20845221325087135,76.14339366587117,-15.872258934083224
20,Z4,TS,389,22,13,23,-0.2656158833717999,-0.2656158833717999,76.14339366587117,-20.224894771487087
21,Z4,TS,389,22,13,23,-0.1356435942383359,-0.1356435942383359,76.14339366587117,-10.328363594343307
22,Z4,TS,389,22,13,23,-0.13678647642470318,-0.13678647642470318,76.14339366587117,-10.41538652257358
23,Z4,TS,389,22,13,23,-0.2967960670741246,-0.2967960670741246,76.14339366587117,-22.599059773707374
24,Z4,TS,389,22,13,23,-0.09877138643712446,-0.09877138643712446,76.14339366587117,-7.520788560405856
2,Z1,TS,389,29,16,19,-0.0032134779155622074,-0.0032134779155622074,1.0508368341346712,-0.0033768409593510724
3,Z1,TS,389,29,16,19,0.10149498385720512,0.10149498385720512,1.0508368341346712,0.10665466751705499
4,Z1,TS,389,29,16,19,-0.012494091986331411,-0.012494091986331411,1.0508368341346712,-0.013129252068303865
5,Z1,TS,389,29,16,19,-0.0210724333092126,-0.0210724333092126,1.0508368341346712,-0.022143689106166962
6,Z1,TS,389,29,16,19,-0.033537330404057174,-0.033537330404057174,1.0508368341346712,-0.03524226210712789
7,Z2,TS,389,29,16,19,-0.031591243971670215,-0.031591243971670215,1.0508368341346712,-0.03319724280156595
8,Z2,TS,389,29,16,19,-0.031591243971670215,-0.031591243971670215,1.0508368341346712,-0.03319724280156595
9,Z2,TS,389,29,16,19,-0.020089985270773113,-0.020089985270773113,1.0508368341346712,-0.021111296519751393
10,Z2,TS,389,29,16,19,-0.04309250267256717,-0.04309250267256717,1.0508368341346712,-0.045283189083380346
11,Z2,TS,389,29,16,19,0.009162996704975068,0.009162996704975068,1.0508368341346712,0.009628814448642425
12,Z2,TS,389,29,16,19,-0.13536637396598727,-0.13536637396598727,1.0508368341346712,-0.14224797186670804
13,Z3,TS,389,29,16,19,-0.13181357493748108,-0.13181357493748108,1.0508368341346712,-0.13851455978327587
14,Z3,TS,389,29,16,19,0.17357026713008694,0.17357026713008694,1.0508368341346712,0.18239403001088975
15,Z3,TS,389,29,16,19,0.30550539552204237,0.30550539552204237,1.0508368341346712,0.32103632264144355
16,Z3,TS,389,29,16,19,0.32657129152092085,0.32657129152092085,1.0508368341346712,0.34317314210111527
17,Z3,TS,389,29,16,19,0.3192000492020198,0.3192000492020198,1.0508368341346712,0.3354271691590818
18,Z3,TS,389,29,16,19,0.31566093624983177,0.31566093624983177,1.0508368341346712,0.3317081389087595
19,Z4,TS,389,29,16,19,-0.5478692570493988,-0.5478692570493988,1.0508368341346712,-0.5757211955975047
20,Z4,TS,389,29,16,19,-0.4402468701096715,-0.4402468701096715,1.0508368341346712,-0.462627627223745
21,Z4,TS,389,29,16,19,0.3124781923101917,0.3124781923101917,1.0508368341346712,0.3283635943433668
22,Z4,TS,389,29,16,19,0.31511101667336905,0.31511101667336905,1.0508368341346712,0.3311302631620007
23,Z4,TS,389,29,16,19,-0.38154374996072987,-0.38154374996072987,1.0508368341346712,-0.40094022629260395
24,Z4,TS,389,29,16,19,0.22753676249254928,0.22753676249254928,1.0508368341346712,0.2391040111469231
2,Z1,TS,390,22,13,23,0.0013949379675099968,0.0013949379675099968,76.14339366587124,0.10621531079958399
3,Z1,TS,390,22,13,23,-0.044057936669983006,-0.044057936669983006,76.14339366587124,-3.35472081596854
4,Z1,TS,390,22,13,23,0.005423557820918518,0.005423557820918518,76.14339366587124,0.41296809822781355
5,Z1,TS,390,22,13,23,0.009147328241619682,0.009147328241619682,76.14339366587124,0.6965086152925892
6,Z1,TS,390,22,13,23,0.014558212858096666,0.014558212858096666,76.14339366587124,1.1085117327256029
7,Z2,TS,390,22,13,23,0.013713436598877358,0.013713436598877358,76.14339366587124,1.044187601460285
8,Z2,TS,390,22,13,23,0.013713436598877358,0.013713436598877358,76.14339366587124,1.044187601460285
9,Z2,TS,390,22,13,23,0.0087208575746555,0.0087208575746555,76.14339366587124,0.664035691410989
10,Z2,TS,390,22,13,23,0.018706015623099106,0.018706015623099106,76.14339366587124,1.424339511509573
11,Z2,TS,390,22,13,23,0.03859735319885904,0.03859735319885904,76.14339366587124,2.9389334590813987
12,Z2,TS,390,22,13,23,0.016186244882466165,0.016186244882466165,76.14339366587124,1.232475616057815
13,Z3,TS,390,22,13,23,0.1732152694528845,0.1732152694528845,76.14339366587124,13.189198450890947
14,Z3,TS,390,22,13,23,-0.054822600101861026,-0.054822600101861026,76.14339366587124,-4.174378821342637
15,Z3,TS,390,22,13,23,-0.13261677431453378,-0.13261677431453378,76.14339366587124,-10.097891253329548
16,Z3,TS,390,22,13,23,-0.1417612647764547,-0.1417612647764547,76.14339366587124,-10.794183790445397
17,Z3,TS,390,22,13,23,-0.1385614837141496,-0.1385614837141496,76.14339366587124,-10.550541601373702
18,Z3,TS,390,22,13,23,-0.13702519090055856,-0.13702519090055856,76.14339366587124,-10.43356305288239
19,Z4,TS,390,22,13,23,-0.20845221325087135,-0.20845221325087135,76.14339366587124,-15.87225893408324
20,Z4,TS,390,22,13,23,-0.2656158833717999,-0.2656158833717999,76.14339366587124,-20.224894771487104
21,Z4,TS,390,22,13,23,-0.1356435942383359,-0.1356435942383359,76.14339366587124,-10.328363594343315
22,Z4,TS,390,22,13,23,-0.13678647642470318,-0.13678647642470318,76.14339366587124,-10.41538652257359
23,Z4,TS,390,22,13,23,-0.2967960670741246,-0.2967960670741246,76.14339366587124,-22.599059773707395
24,Z4,TS,390,22,13,23,-0.09877138643712446,-0.09877138643712446,76.14339366587124,-7.5207885604058635
2,Z1,TS,390,29,16,19,-0.0032134779155622074,-0.0032134779155622074,1.0508368341346115,-0.0033768409593508803
3,Z1,TS,390,29,16,19,0.10149498385720512,0.10149498385720512,1.0508368341346115,0.10665466751704893
4,Z1,TS,390,29,16,19,-0.012494091986331411,-0.012494091986331411,1.0508368341346115,-0.01312925206830312
5,Z1,TS,390,29,16,19,-0.0210724333092126,-0.0210724333092126,1.0508368341346115,-0.022143689106165706
6,Z1,TS,390,29,16,19,-0.033537330404057174,-0.033537330404057174,1.0508368341346115,-0.03524226210712589
7,Z2,TS,390,29,16,19,-0.031591243971670215,-0.031591243971670215,1.0508368341346115,-0.03319724280156406
8,Z2,TS,390,29,16,19,-0.031591243971670215,-0.031591243971670215,1.0508368341346115,-0.03319724280156406
9,Z2,TS,390,29,16,19,-0.020089985270773113,-0.020089985270773113,1.0508368341346115,-0.021111296519750192
10,Z2,TS,390,29,16,19,-0.04309250267256717,-0.04309250267256717,1.0508368341346115,-0.04528318908337777
11,Z2,TS,390,29,16,19,0.009162996704975068,0.009162996704975068,1.0508368341346115,0.009628814448641877
12,Z2,TS,390,29,16,19,-0.13536637396598727,-0.13536637396598727,1.0508368341346115,-0.14224797186669996
13,Z3,TS,390,29,16,19,-0.13181357493748108,-0.13181357493748108,1.0508368341346115,-0.138514559783268
14,Z3,TS,390,29,16,19,0.17357026713008694,0.17357026713008694,1.0508368341346115,0.18239403001087937
15,Z3,TS,390,29,16,19,0.30550539552204237,0.30550539552204237,1.0508368341346115,0.3210363226414253
16,Z3,TS,390,29,16,19,0.32657129152092085,0.32657129152092085,1.0508368341346115,0.34317314210109573
17,Z3,TS,390,29,16,19,0.3192000492020198,0.3192000492020198,1.0508368341346115,0.3354271691590627
18,Z3,TS,390,29,16,19,0.31566093624983177,0.31566093624983177,1.0508368341346115,0.3317081389087406
19,Z4,TS,390,29,16,19,-0.5478692570493988,-0.5478692570493988,1.0508368341346115,-0.5757211955974719
20,Z4,TS,390,29,16,19,-0.4402468701096715,-0.4402468701096715,1.0508368341346115,-0.46262762722371875
21,Z4,TS,390,29,16,19,0.3124781923101917,0.3124781923101917,1.0508368341346115,0.32836359434334816
22,Z4,TS,390,29,16,19,0.31511101667336905,0.31511101667336905,1.0508368341346115,0.3311302631619819
23,Z4,TS,390,29,16,19,-0.38154374996072987,-0.38154374996072987,1.0508368341346115,-0.4009402262925812
24,Z4,TS,390,29,16,19,0.22753676249254928,0.22753676249254928,1.0508368341346115,0.2391040111469095
2,Z1,TS,391,10,6,10,0.028404075091922935,0.028404075091922935,80.66608216703578,2.29124545524371
3,Z1,TS,391,10,6,10,-0.12977195797938837,-0.12977195797938837,80.66608216703578,-10.468195425342458
4,Z1,TS,391,10,6,10,-0.07631285870421467,-0.07631285870421467,80.66608216703578,-6.155859330635573
5,Z1,TS,391,10,6,10,-0.12075118285228734,-0.12075118285228734,80.66608216703578,-9.740524837729373
6,Z1,TS,391,10,6,10,0.5794352001260122,0.5794352001260122,80.66608216703578,46.74076746383773
7,Z2,TS,391,10,6,10,-0.20447650038664456,-0.20447650038664456,80.66608216703578,-16.494318181416993
8,Z2,TS,391,10,6,10,-0.20447650038664456,-0.20447650038664456,80.66608216703578,-16.494318181416993
9,Z2,TS,391,10,6,10,-0.16202040436056409,-0.16202040436056409,80.66608216703578,-13.069551250885626
10,Z2,TS,391,10,6,10,-0.24693259641272503,-0.24693259641272503,80.66608216703578,-19.919085111948363
11,Z2,TS,391,10,6,10,-0.19620063892437234,-0.19620063892437234,80.66608216703578,-15.826736860698338
12,Z2,TS,391,10,6,10,-0.1983444157527713,-0.1983444157527713,80.66608216703578,-15.999666938485758
13,Z3,TS,391,10,6,10,-0.19564082972192617,-0.19564082972192617,80.66608216703578,-15.781579245575953
14,Z3,TS,391,10,6,10,-0.188445966495374,-0.188445966495374,80.66608216703578,-15.201197817362312
15,Z3,TS,391,10,6,10,-0.1764131756160168,-0.1764131756160168,80.66608216703578,-14.230559719589325
16,Z3,TS,391,10,6,10,-0.18122929765594722,-0.18122929765594722,80.66608216703578,-14.619057415788824
17,Z3,TS,391,10,6,10,-0.1795440713263568,-0.1795440713263568,80.66608216703578,-14.48311681021603
18,Z3,TS,391,10,6,10,-0.1787349531245134,-0.1787349531245134,80.66608216703578,-14.417848414863286
19,Z4,TS,391,10,6,10,-0.1848776361584693,-0.1848776361584693,80.66608216703578,-14.913354589206431
20,Z4,TS,391,10,6,10,-0.1880047834463456,-0.1880047834463456,80.66608216703578,-15.165609309278683
