Month,Day,Period,Z1,Z2,Z3,Z4,NI
1,26,12,0.46971423461751305,0.4817398941575481,0.4803417872547288,0.48920031448064355,0.0
1,26,13,0.4870815188567653,0.49955181692806894,0.49810201621188693,0.507288079946034,0.0
1,26,14,0.5032652513759068,0.5161498865973729,0.5146519149157808,0.5241431940864038,0.0
1,26,15,0.5171625375486406,0.5304029721471041,0.5288636351197409,0.53861700872748,0.0
1,26,16,0.5278263002886461,0.5413397493513858,0.5397686715778452,0.5497231573205826,0.0
1,26,17,0.5345298217878928,0.5482148949176249,0.5466238640768989,0.5567047741928702,0.0
1,26,18,0.5368162681343006,0.5505598790371978,0.5489620425768328,0.559086073692164,0.0
1,26,19,0.5345298217878928,0.5482148949176249,0.5466238640768989,0.5567047741928702,0.0
1,26,20,0.5278263002886461,0.5413397493513858,0.5397686715778452,0.5497231573205826,0.0
1,26,21,0.5171625375486406,0.5304029721471041,0.5288636351197409,0.53861700872748,0.0
1,26,22,0.5032652513759068,0.5161498865973729,0.5146519149157808,0.5241431940864038,0.0
1,26,23,0.4870815188567653,0.49955181692806894,0.49810201621188693,0.507288079946034,0.0
1,26,24,0.46971423461751305,0.4817398941575481,0.4803417872547288,0.48920031448064355,0.0
1,27,1,0.4522278388160245,0.46380581032152024,0.4624597517682585,0.47098849611370175,0.0
1,27,2,0.4360483677817047,0.4472121112398963,0.44591421096771244,0.4541378202457139,0.0
1,27,3,0.4221547410289482,0.4329627787988909,0.43170623298019517,0.4396678168355346,0.0
1,27,4,0.41149378626065175,0.42202888145622336,0.4208040680257622,0.42856459270275665,0.0
1,27,5,0.40479202992621377,0.41515554624667667,0.4139506806293787,0.42158481422308297,0.0
1,27,6,0.4025061856446504,0.41281117960605807,0.41161311781634996,0.4192041417652744,0.0
1,27,7,0.40479202992621377,0.41515554624667667,0.4139506806293787,0.42158481422308297,0.0
1,27,8,0.41149378626065175,0.42202888145622336,0.4208040680257622,0.42856459270275665,0.0
1,27,9,0.4221547410289482,0.4329627787988909,0.43170623298019517,0.4396678168355346,0.0
1,27,10,0.4360483677817047,0.4472121112398963,0.44591421096771244,0.4541378202457139,0.0
1,27,11,0.4522278388160245,0.46380581032152024,0.4624597517682585,0.47098849611370175,0.0
1,27,12,0.46959054991875876,0.4816130428737345,0.48021530411907487,0.48907149872615335,0.0
1,27,13,0.4869532610214933,0.4994202754259486,0.4979708564698915,0.5071545013386051,0.0
1,27,14,0.5031327320558131,0.5160139745075727,0.5145163972704375,0.5240051772065929,0.0
1,27,15,0.5170263588085695,0.530263306948578,0.5287243752579547,0.5384751806167722,0.0
1,27,16,0.5276873135768659,0.5411972042912456,0.5396265402123877,0.5495784047495502,0.0
1,27,17,0.5343890699113039,0.5480705395007922,0.5464799276087712,0.5565581832292238,0.0
1,27,18,0.5366749141928673,0.5504149061414109,0.5488174904217998,0.5589388556870325,0.0
1,27,19,0.5343890699113039,0.5480705395007922,0.5464799276087712,0.5565581832292238,0.0
1,27,20,0.5276873135768659,0.5411972042912456,0.5396265402123877,0.5495784047495502,0.0
1,27,21,0.5170263588085695,0.530263306948578,0.5287243752579547,0.5384751806167722,0.0
1,27,22,0.5031327320558131,0.5160139745075727,0.5145163972704375,0.5240051772065929,0.0
1,27,23,0.4869532610214933,0.4994202754259486,0.4979708564698915,0.5071545013386051,0.0
1,27,24,0.46959054991875876,0.4816130428737345,0.48021530411907487,0.48907149872615335,0.0
1,28,1,0.45209852353604446,0.46367318430191234,0.462327510656265,0.4708538161935054,0.0
1,28,2,0.4359236790475653,0.44708423021530724,0.4457867010797998,0.4540079588034631,0.0
1,28,3,0.42203402519979005,0.43283897239389846,0.4315827858865065,0.43954209311410003,0.0
1,28,4,0.41137611894870635,0.4219082016168131,0.420683738423728,0.4284420439661729,0.0
1,28,5,0.40467627899230263,0.4150368318485567,0.4138323107645255,0.42146426136541437,0.0
1,28,6,0.40239108835159876,0.4126931355833606,0.41149541638135373,0.41908426966473517,0.0
1,28,7,0.40467627899230263,0.4150368318485567,0.4138323107645255,0.42146426136541437,0.0
1,28,8,0.41137611894870635,0.4219082016168131,0.420683738423728,0.4284420439661729,0.0
1,28,9,0.42203402519979005,0.43283897239389846,0.4315827858865065,0.43954209311410003,0.0
1,28,10,0.4359236790475653,0.44708423021530724,0.4457867010797998,0.4540079588034631,0.0
1,28,11,0.45209852353604446,0.46367318430191234,0.462327510656265,0.4708538161935054,0.0
1,28,12,0.46945626974353194,0.48147532484725414,0.48007798577824606,0.4889316479421911,0.0
1,28,13,0.48681401595101936,0.4992774653925959,0.4978284609002271,0.5070094796908767,0.0
1,28,14,0.5029888604394984,0.5158664194792008,0.5143692704766922,0.5238553370809189,0.0
1,28,15,0.5168785142872738,0.5301116773006097,0.5285731856699856,0.5383212027702821,0.0
1,28,16,0.5275364205383574,0.5410424480776952,0.5394722331327639,0.5494212519182093,0.0
1,28,17,0.5342362604947613,0.5479138178459514,0.5463236607919666,0.5563990345189677,0.0
1,28,18,0.5365214511354649,0.5502575141111474,0.5486605551751383,0.5587790262196469,0.0
1,28,19,0.5342362604947613,0.5479138178459514,0.5463236607919666,0.5563990345189677,0.0
1,28,20,0.5275364205383574,0.5410424480776952,0.5394722331327639,0.5494212519182093,0.0
1,28,21,0.5168785142872738,0.5301116773006097,0.5285731856699856,0.5383212027702821,0.0
1,28,22,0.5029888604394984,0.5158664194792008,0.5143692704766922,0.5238553370809189,0.0
1,28,23,0.48681401595101936,0.4992774653925959,0.4978284609002271,0.5070094796908767,0.0
1,28,24,0.46945626974353194,0.48147532484725414,0.48007798577824606,0.4889316479421911,0.0
1,29,1,0.45195904285722877,0.46353013262815507,0.46218487414748566,0.4707085491632308,0.0
1,29,2,0.43578918860466415,0.44694629653786366,0.4456491677138706,0.4538678890288788,0.0
1,29,3,0.42190381996961657,0.4327054336395244,0.4314496346886886,0.4394064863241551,0.0
1,29,4,0.411249201877908,0.4217780352055205,0.4205539497817678,0.4283098617447887,0.0
1,29,5,0.40455142894489937,0.4149087853807494,0.41370463591354434,0.4213342319178241,0.0
1,29,6,0.4022669433273823,0.4125658121887973,0.41136846250511133,0.41895497448819585,0.0
1,29,7,0.40455142894489937,0.4149087853807494,0.41370463591354434,0.4213342319178241,0.0
1,29,8,0.411249201877908,0.4217780352055205,0.4205539497817678,0.4283098617447887,0.0
1,29,9,0.42190381996961657,0.4327054336395244,0.4314496346886886,0.4394064863241551,0.0
1,29,10,0.43578918860466415,0.44694629653786366,0.4456491677138706,0.4538678890288788,0.0
1,29,11,0.45195904285722877,0.46353013262815507,0.46218487414748566,0.4707085491632308,0.0
1,29,12,0.46931143388194596,0.4813267808869301,0.4799298729226298,0.4887808035695618,0.0
1,29,13,0.48666382490666305,0.4991234291457052,0.4976748716977741,0.5068530579758928,0.0
1,29,14,0.5028336791592278,0.5157072652359965,0.5142105781313892,0.5236937181102448,0.0
1,29,15,0.5167190477942755,0.5299481281343358,0.5284101111565712,0.5381551208149684,0.0
1,29,16,0.527373665885984,0.5408755265683399,0.539305796063492,0.5492517453943351,0.0
1,29,17,0.5340714388189925,0.5477447763931108,0.5461551099317153,0.5562273752212994,0.0
1,29,18,0.5363559244365097,0.5500877495850629,0.5484912833401484,0.5586066326509277,0.0
1,29,19,0.5340714388189925,0.5477447763931108,0.5461551099317153,0.5562273752212994,0.0
1,29,20,0.527373665885984,0.5408755265683399,0.539305796063492,0.5492517453943351,0.0
1,29,21,0.5167190477942755,0.5299481281343358,0.5284101111565712,0.5381551208149684,0.0
1,29,22,0.5028336791592278,0.5157072652359965,0.5142105781313892,0.5236937181102448,0.0
1,29,23,0.48666382490666305,0.4991234291457052,0.4976748716977741,0.5068530579758928,0.0
1,29,24,0.46931143388194596,0.4813267808869301,0.4799298729226298,0.4887808035695618,0.0
1,30,1,0.4337370605862846,0.44484162978196495,0.4435506091278687,0.451730628545889,0.0
1,30,2,0.41821913885320505,0.42892641703707923,0.427681585559068,0.43556894633055193,0.0
1,30,3,0.40489359736420544,0.4152597140219364,0.41405454608862224,0.42169059518296165,0.0
1,30,4,0.3946685497502627,0.40477288396172406,0.40359815093669466,0.4110413617987668,0.0
1,30,5,0.38824081610857697,0.3981805869947391,0.3970249861528791,0.4043469738344101,0.0
1,30,6,0.3860484358644969,0.3959320772649962,0.39478300205452427,0.4020636427666632,0.0
1,30,7,0.38824081610857697,0.3981805869947391,0.3970249861528791,0.4043469738344101,0.0
1,30,8,0.3946685497502627,0.40477288396172406,0.40359815093669466,0.4110413617987668,0.0
1,30,9,0.40489359736420544,0.4152597140219364,0.41405454608862224,0.42169059518296165,0.0
1,30,10,0.41821913885320505,0.42892641703707923,0.427681585559068,0.43556894633055193,0.0
1,30,11,0.4337370605862846,0.44484162978196495,0.4435506091278687,0.451730628545889,0.0
1,30,12,0.450389841841913,0.4619207568091622,0.46058016906361166,0.46907424989444046,0.0
1,30,13,0.4670426230975416,0.47899988383635955,0.47760972899935483,0.48641787124299196,0.0
1,30,14,0.4825605448306211,0.49491509658124533,0.4934787525681554,0.502579553458329,0.0
1,30,15,0.4958860863196207,0.5085817995963882,0.5071057920386012,0.5164579046059193,0.0
1,30,16,0.5061111339335634,0.5190686296566006,0.5175621871905288,0.5271071379901142,0.0
1,30,17,0.5125388675752491,0.5256609266235853,0.5241353519743442,0.5338015259544707,0.0
1,30,18,0.5147312478193292,0.5279094363533283,0.5263773360726991,0.5360848570222176,0.0
1,30,19,0.5125388675752491,0.5256609266235853,0.5241353519743442,0.5338015259544707,0.0
1,30,20,0.5061111339335634,0.5190686296566006,0.5175621871905288,0.5271071379901142,0.0
1,30,21,0.4958860863196207,0.5085817995963882,0.5071057920386012,0.5164579046059193,0.0
1,30,22,0.4825605448306211,0.49491509658124533,0.4934787525681554,0.502579553458329,0.0
1,30,23,0.4670426230975416,0.47899988383635955,0.47760972899935483,0.48641787124299196,0.0
1,30,24,0.450389841841913,0.4619207568091622,0.46058016906361166,0.46907424989444046,0.0
1,31,1,0.4335837634825078,0.44468440795408437,0.44339384358962797,0.4515709719167097,0.0
1,31,2,0.41807132629911153,0.42877482017473995,0.4275304286615775,0.4354150017774226,0.0
1,31,3,0.40475049449969625,0.415112947427012,0.41390820544013074,0.42154155570073687,0.0
1,31,4,0.3945290607576765,0.4046298237613463,0.40345550592604096,0.4108960861098252,0.0
1,31,5,0.3881035988908531,0.3980398567313765,0.3968846643172906,0.4042040641648377,0.0
1,31,6,0.3859119935068723,0.39579214169975996,0.39464347261068694,0.40192154010223613,0.0
1,31,7,0.3881035988908531,0.3980398567313765,0.3968846643172906,0.4042040641648377,0.0
1,31,8,0.3945290607576765,0.4046298237613463,0.40345550592604096,0.4108960861098252,0.0
1,31,9,0.40475049449969625,0.415112947427012,0.41390820544013074,0.42154155570073687,0.0
1,31,10,0.41807132629911153,0.42877482017473995,0.4275304286615775,0.4354150017774226,0.0
1,31,11,0.4335837634825078,0.44468440795408437,0.44339384358962797,0.4515709719167097,0.0
1,31,12,0.45023065909135096,0.4617574986497199,0.46041738471246807,0.4689084634526089,0.0
1,31,13,0.4668775547001941,0.47883058934535555,0.4774409258353083,0.48624595498850814,0.0
1,31,14,0.48238999188359033,0.4947401771246999,0.49330434076335866,0.5024019251277952,0.0
1,31,15,0.4957108236830056,0.5084020498724279,0.5069265639848054,0.516275371204481,0.0
1,31,16,0.5059322574250255,0.5188851735380938,0.5173792634988953,0.5269208407953927,0.0
1,31,17,0.5123577192918487,0.5254751405680633,0.5239501051076456,0.5336128627403801,0.0
1,31,18,0.5145493246758297,0.5277228555996799,0.5261912968142493,0.5358953868029817,0.0
1,31,19,0.5123577192918487,0.5254751405680633,0.5239501051076456,0.5336128627403801,0.0
1,31,20,0.5059322574250255,0.5188851735380938,0.5173792634988953,0.5269208407953927,0.0
1,31,21,0.4957108236830056,0.5084020498724279,0.5069265639848054,0.516275371204481,0.0
1,31,22,0.48238999188359033,0.4947401771246999,0.49330434076335866,0.5024019251277952,0.0
1,31,23,0.4668775547001941,0.47883058934535555,0.4774409258353083,0.48624595498850814,0.0
1,31,24,0.45023065909135096,0.4617574986497199,0.46041738471246807,0.4689084634526089,0.0
