GenId,PlantCode,PlantName,HopeType,EIA Technology,State,County,LoadZone,Zone,Pmax (MW),AssignedBus,SplitIndex,SplitShare,PlantLatitude,PlantLongitude,AssignedBusLatitude,AssignedBusLongitude,MappingMethod,DataSource
G155,61736,Woods Hill Solar,SolarPV,Solar Photovoltaic,CT,Windham,CT,ROP,20.0,97,1,1.0,41.83184,-71.919867,41.780569,-72.278581,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G156,67116,"GD West Greenwich Nooseneck I, LLC",SolarPV,Solar Photovoltaic,RI,Kent,RI,SENE,20.0,158,1,1.0,41.606,-71.647,41.642912,-71.543335,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G157,3754,Burlington GT,Oil,Petroleum Liquids,VT,Chittenden,VT,NNE,19.7,3,1,1.0,44.4814,-73.2239,44.540475,-72.765552,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G158,61959,"Coolidge Solar 1, LLC",SolarPV,Solar Photovoltaic,VT,Windsor,VT,NNE,19.6,43,1,1.0,43.424817,-72.665336,43.508793,-72.867681,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G159,63592,Nutmeg Solar,SolarPV,Solar Photovoltaic,CT,Hartford,CT,ROP,19.6,199,1,1.0,41.974794,-72.510833,41.835611,-72.515803,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G160,52026,Dartmouth Power Associates LP,NGCT,Natural Gas Fired Combustion Turbine,MA,Bristol,SEMA,SENE,19.6,79,1,1.0,41.6731,-70.9994,41.725925,-70.996903,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G161,10494,Sheldon Springs Hydroelectric,Hydro,Conventional Hydroelectric,VT,Franklin,VT,NNE,19.4,3,1,1.0,44.9108,-72.9736,44.540475,-72.765552,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G162,58159,UCONN Cogen Facility,NGCC,Natural Gas Fired Combined Cycle,CT,Tolland,CT,ROP,19.2,97,1,1.0,41.809167,-72.254167,41.780569,-72.278581,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G163,1595,Kendall Square Station,Oil,Petroleum Liquids,MA,Middlesex,NEMA/Boston,SENE,18.0,165,1,1.0,42.3633,-71.0792,42.446952,-71.129516,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G164,2369,White Lake,Oil,Petroleum Liquids,NH,Carroll,NH,NNE,17.5,235,1,1.0,43.8478,-71.2069,43.824619,-71.193216,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G165,540,Branford,Oil,Petroleum Liquids,CT,New Haven,CT,ROP,17.4,33,1,1.0,41.2925,-72.7942,41.325073,-72.837748,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G166,565,Torrington Terminal,Oil,Petroleum Liquids,CT,Litchfield,CT,ROP,17.4,226,1,1.0,41.776109,-73.120886,41.785267,-72.979934,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G167,2367,Schiller,Oil,Petroleum Liquids,NH,Rockingham,NH,NNE,17.0,128,1,1.0,43.0978,-70.7842,42.99917,-71.128549,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G168,10839,"NE Renewable Whitefield, LLC",Bio,Wood/Wood Waste Biomass,NH,Coos,NH,NNE,17.0,238,1,1.0,44.358047,-71.5449,44.271023,-71.340369,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G169,2354,Amoskeag,Hydro,Conventional Hydroelectric,NH,Hillsborough,NH,NNE,16.8,151,1,1.0,43.00223,-71.47208,42.952477,-71.343013,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G170,557,Tunnel,Oil,Petroleum Liquids,CT,New London,CT,ROP,16.5,105,1,1.0,41.555425,-72.041829,41.499763,-72.186069,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G171,58184,Rand Whitney CHP Plant,NGCT,Natural Gas Fired Combustion Turbine,CT,New London,CT,ROP,16.5,105,1,1.0,41.452778,-72.136111,41.499763,-72.186069,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G172,10646,Covanta Southeastern Connecticut Company,MSW,Municipal Solid Waste,CT,New London,CT,ROP,16.3,105,1,1.0,41.475,-72.0688,41.499763,-72.186069,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G173,64108,Gold Meadow Farms,SolarPV,Solar Photovoltaic,RI,Kent,RI,SENE,16.2,157,1,1.0,41.734903,-71.528175,41.724704,-71.513507,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G174,10838,"NE Renewable Springfield, LLC",Bio,Wood/Wood Waste Biomass,NH,Sullivan,NH,NNE,16.1,124,1,1.0,43.442871,-72.056,43.266648,-71.705096,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G175,561,Franklin Drive,Oil,Petroleum Liquids,CT,Litchfield,CT,ROP,16.1,226,1,1.0,41.798943,-73.116267,41.785267,-72.979934,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G176,64559,Wallingford Solar,SolarPV,Solar Photovoltaic,CT,New Haven,CT,ROP,16.1,152,1,1.0,41.44175,-72.83737,41.473418,-72.874704,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G177,10290,Bridgewater Power LP,Bio,Wood/Wood Waste Biomass,NH,Grafton,NH,NNE,16.0,131,1,1.0,43.7155,-71.6585,43.720433,-71.516841,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G178,54148,Hydro Kennebec Project,Hydro,Conventional Hydroelectric,ME,Kennebec,ME,Maine,15.4,174,1,1.0,44.563031,-69.619162,44.654994,-69.498223,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G179,62857,RoxWind,WindOn,Onshore Wind Turbine,ME,Oxford,ME,Maine,15.3,209,1,1.0,44.6148,-70.6176,44.621823,-70.166506,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G180,50208,"NE Renewable Bethlehem, LLC",Bio,Wood/Wood Waste Biomass,NH,GRAFTON,NH,NNE,15.0,238,1,1.0,44.3274,-71.68,44.271023,-71.340369,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G181,62318,"North Stonington Solar Center, LLC",SolarPV,Solar Photovoltaic,CT,New London,CT,ROP,15.0,136,1,1.0,41.418331,-71.836729,41.391807,-72.153987,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G182,57721,Berkshire Wind Power Project,WindOn,Onshore Wind Turbine,MA,Berkshire,WCMA,ROP,15.0,98,1,1.0,42.586667,-73.275,42.454238,-72.608919,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G183,54620,"NE Renewable Fitchburg, LLC",Bio,Wood/Wood Waste Biomass,MA,Worcester,WCMA,ROP,14.9,176,1,1.0,42.5428,-71.8528,42.573475,-72.299227,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G184,1510,Williams Hydro,Hydro,Conventional Hydroelectric,ME,Somerset,ME,Maine,14.9,141,1,1.0,44.9589,-69.8703,44.987546,-69.91202,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G185,60391,SJA Solar LLC-Solterra Monastery CSG,SolarPV,Solar Photovoltaic,MA,Worcester,WCMA,ROP,14.7,250,1,1.0,42.283439,-72.008468,42.244144,-72.256242,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G186,58084,"Kimberly Clark-Unit 1,2,3",NGCC,Natural Gas Fired Combined Cycle,CT,Litchfield,CT,ROP,14.5,112,1,1.0,41.558333,-73.413611,41.453437,-73.06273,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G187,58084,"Kimberly Clark-Unit 1,2,3",NGCT,Natural Gas Fired Combustion Turbine,CT,Litchfield,CT,ROP,14.5,112,1,1.0,41.558333,-73.413611,41.453437,-73.06273,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G188,2362,Lost Nation,Oil,Petroleum Liquids,NH,Coos,NH,NNE,14.0,76,1,1.0,44.595117,-71.494398,44.375793,-71.133384,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G189,50545,Lawrence Hydroelectric Associates,Hydro,Conventional Hydroelectric,MA,Essex,NEMA/Boston,SENE,14.0,234,1,1.0,42.6994,-71.1653,42.547885,-71.19204,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G190,1620,Deerfield 5,Hydro,Conventional Hydroelectric,MA,Berkshire,WCMA,ROP,13.9,146,1,1.0,42.69118,-72.9561,42.591551,-72.495061,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G191,64723,Alton Road Solar,SolarPV,Solar Photovoltaic,RI,Washington,RI,SENE,13.9,86,1,1.0,41.407547,-71.748328,41.583065,-71.447783,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G192,58551,"Bridgeport Fuel Cell, LLC",NGCT,Other Natural Gas,CT,Fairfield,CT,ROP,13.7,107,1,1.0,41.168056,-73.211111,41.289084,-73.031497,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G193,1615,Nantucket Hybrid,Oil,Petroleum Liquids,MA,Nantucket,SEMA,SENE,13.5,42,1,1.0,41.2583,-70.0517,41.805952,-70.622707,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G194,50648,Covanta Bristol Energy,MSW,Municipal Solid Waste,CT,Hartford,CT,ROP,13.2,233,1,1.0,41.6492,-72.9153,41.669227,-72.914026,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G195,1483,Brunswick Hydro,Hydro,Conventional Hydroelectric,ME,Cumberland,ME,Maine,13.0,100,1,1.0,43.920486,-69.967819,43.888162,-69.976372,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G196,54758,Wheelabrator Lisbon,MSW,Municipal Solid Waste,CT,New London,CT,ROP,13.0,105,1,1.0,41.584429,-72.041629,41.499763,-72.186069,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G197,64603,"TPE King Solar Holdings1, LLC (CSG)",SolarPV,Solar Photovoltaic,RI,Providence,RI,SENE,12.7,163,1,1.0,41.979212,-71.581309,41.917599,-71.547027,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G198,61857,Toray Plastic America's CHP Plant,NGCT,Natural Gas Internal Combustion Engine,RI,Washington,RI,SENE,12.5,86,1,1.0,41.593802,-71.427609,41.583065,-71.447783,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G199,59070,Jericho Power,WindOn,Onshore Wind Turbine,NH,Coos,NH,NNE,12.1,76,1,1.0,44.466944,-71.225,44.375793,-71.133384,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G200,50873,Wheelabrator Concord Facility,MSW,Municipal Solid Waste,NH,Merrimack,NH,NNE,12.0,25,1,1.0,43.2866,-71.5769,43.201215,-71.536518,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G201,57666,Foxwoods CoGen,NGCC,Natural Gas Fired Combined Cycle,CT,New London,CT,ROP,12.0,136,1,1.0,41.4731,-71.9606,41.391807,-72.153987,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G202,64160,SR North Stonington,SolarPV,Solar Photovoltaic,CT,New London,CT,ROP,12.0,136,1,1.0,41.434277,-71.814044,41.391807,-72.153987,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G203,61342,Barrett PV,SolarPV,Solar Photovoltaic,MA,Worcester,WCMA,ROP,11.9,24,1,1.0,42.162207,-71.864455,42.152389,-72.192683,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G204,50758,Pejepscot Hydroelectric Project,Hydro,Conventional Hydroelectric,ME,Sagadahoc,ME,Maine,11.7,187,1,1.0,43.957448,-70.024158,44.182743,-69.881012,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G205,2368,Smith (NH),Hydro,Conventional Hydroelectric,NH,Coos,NH,NNE,11.7,76,1,1.0,44.469463,-71.178062,44.375793,-71.133384,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G206,50225,Regional Waste Systems,MSW,Municipal Solid Waste,ME,Cumberland,ME,Maine,11.5,145,1,1.0,43.6556,-70.3347,43.839912,-70.157697,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G207,8004,Fife Brook,Hydro,Conventional Hydroelectric,MA,Berkshire,WCMA,ROP,11.2,146,1,1.0,42.685681,-72.977634,42.591551,-72.495061,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G208,61703,Sikorsky Aircraft CHP,NGCT,Natural Gas Fired Combustion Turbine,CT,Fairfield,CT,ROP,10.3,107,1,1.0,41.250009,-73.09865,41.289084,-73.031497,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G209,50080,Otis Hydro,Hydro,Conventional Hydroelectric,ME,Franklin,ME,Maine,10.2,186,1,1.0,44.477807,-70.200759,44.523041,-70.068605,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G210,58238,Georgia Mountain Community Wind Farm,WindOn,Onshore Wind Turbine,VT,Chittenden,VT,NNE,10.0,3,1,1.0,44.661667,-73.07,44.540475,-72.765552,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G211,66053,"Generate Colchester Fuel Cells, LLC",NGCT,Other Natural Gas,CT,New London,CT,ROP,10.0,222,1,1.0,41.59413,-72.33131,41.64964,-72.452833,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G212,68493,Central Heating Plant,NGCT,Natural Gas Fired Combustion Turbine,MA,Hampshire,WCMA,ROP,10.0,98,1,1.0,42.390084,-72.537141,42.454238,-72.608919,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G213,61840,"Hope Farm Solar, LLC",SolarPV,Solar Photovoltaic,RI,Providence,RI,SENE,10.0,157,1,1.0,41.7479,-71.5263,41.724704,-71.513507,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G214,67143,Tank Farm 4,SolarPV,Solar Photovoltaic,RI,Newport,RI,SENE,10.0,155,1,1.0,41.57196,-71.28976,41.643662,-71.366768,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G215,64078,Pittsfield Solar LLC,SolarPV,Solar Photovoltaic,ME,Somerset,ME,Maine,9.9,174,1,1.0,44.814009,-69.449561,44.654994,-69.498223,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G216,65474,"GDIM 1, LLC",SolarPV,Solar Photovoltaic,RI,Providence,RI,SENE,9.6,163,1,1.0,41.966678,-71.525993,41.917599,-71.547027,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G217,65475,"GDIM 2, LLC",SolarPV,Solar Photovoltaic,RI,Providence,RI,SENE,9.6,163,1,1.0,41.967314,-71.519606,41.917599,-71.547027,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G218,65476,"GDIM 3, LLC",SolarPV,Solar Photovoltaic,RI,Providence,RI,SENE,9.6,163,1,1.0,41.963066,-71.516929,41.917599,-71.547027,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G219,65477,"GDIM 4, LLC",SolarPV,Solar Photovoltaic,RI,Providence,RI,SENE,9.6,163,1,1.0,41.963066,-71.516929,41.917599,-71.547027,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G220,54236,Pfizer Groton Plant,NGCT,Natural Gas Fired Combustion Turbine,CT,New London,CT,ROP,9.5,92,1,1.0,41.3315,-72.0786,41.352671,-72.158272,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G221,63897,Oxford PV - BD Solar Oxford LLC,SolarPV,Solar Photovoltaic,ME,Oxford,ME,Maine,9.2,207,1,1.0,44.151,-70.476,44.096175,-70.371567,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G222,60404,Pisgah Mountain Wind,WindOn,Onshore Wind Turbine,ME,Penobscot,ME,Maine,9.1,188,1,1.0,44.777337,-68.523419,44.890223,-68.511495,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G223,3708,Ascutney,Oil,Petroleum Liquids,VT,Windsor,VT,NNE,9.0,1,1,1.0,43.4011,-72.4203,43.700873,-72.541125,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G224,10823,Deer Island Treatment Plant,Bio,Other Waste Biomass,MA,Suffolk,NEMA/Boston,SENE,9.0,156,1,1.0,42.353333,-70.962778,42.321072,-70.9681,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G225,3735,Colchester 16,Oil,Petroleum Liquids,VT,Chittenden,VT,NNE,8.7,3,1,1.0,44.4906,-73.1703,44.540475,-72.765552,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G226,1493,Hiram,Hydro,Conventional Hydroelectric,ME,Cumberland,ME,Maine,8.5,215,1,1.0,43.8525,-70.7969,44.008051,-70.504117,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G227,64408,Georges River Energy,Bio,Wood/Wood Waste Biomass,ME,Waldo,ME,Maine,8.5,74,1,1.0,44.3331,-69.2019,44.210928,-69.094223,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G228,3723,Rutland,Oil,Petroleum Liquids,VT,Rutland,VT,NNE,8.4,43,1,1.0,43.603,-72.9923,43.508793,-72.867681,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G229,67117,"Rhode Island Solar Renewable Energy IV,",SolarPV,Solar Photovoltaic,RI,Newport,RI,SENE,8.4,155,1,1.0,41.613,-71.156,41.643662,-71.366768,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G230,1486,Cataract Hydro,Hydro,Conventional Hydroelectric,ME,York,ME,Maine,8.0,145,1,1.0,43.4956,-70.4472,43.839912,-70.157697,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G231,65949,Kearsarge Smithfield LLC,SolarPV,Solar Photovoltaic,RI,Providence,RI,SENE,8.0,163,1,1.0,41.93139,-71.57895,41.917599,-71.547027,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
