Bus_id,Zone_id,LoadZone,State,Source,MappingMethod,Latitude,Longitude
209,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",44.62638986046252,-70.20768983478632
210,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.79530008131528,-70.14436051039998
211,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",44.753589402070325,-69.95212897708137
212,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",45.02754883037161,-69.89834133668784
213,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.84913124558808,-68.98851722547423
214,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",45.27565594409359,-68.46002777149889
215,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.989074010683105,-70.55091209076761
216,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",44.38790444797819,-68.56093809376225
217,SENE,RI,RI,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.81006473846243,-71.45010884057221
218,SENE,RI,RI,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.81033083155439,-71.38912745476344
219,SENE,SEMA,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.844543876998635,-70.7059841603937
220,SENE,NEMA/Boston,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",42.1849932576711,-71.34295189633049
221,SENE,NEMA/Boston,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",42.23646331079432,-70.91513325916638
222,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.63959239317843,-72.43083716913334
223,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.86351381050298,-72.51071936481358
224,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.26428866861086,-72.90211682408287
225,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.45202966519545,-72.43798866708251
226,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.78559992755409,-73.00537082506193
227,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.40992722335354,-73.06379775525694
228,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.900753948316535,-72.89856131705768
229,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.52772906851576,-72.92835592481683
230,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.378723865611605,-72.39843572511884
231,SENE,NEMA/Boston,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",42.54568254641205,-70.95783865901238
232,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.74301857766068,-72.8405338857642
233,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.66559576858687,-72.9142573449664
234,SENE,NEMA/Boston,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",42.580491551785016,-71.18972026131365
235,NNE,NH,NH,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.82770555701849,-71.19473087775206
236,NNE,NH,NH,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.899217562504276,-71.09078266990971
237,NNE,NH,NH,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.65955544900685,-71.38253675845598
238,NNE,NH,NH,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",44.28430906853671,-71.44045594420166
239,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",45.53465985385245,-69.7184026042203
240,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.605579636629685,-72.85084385242209
241,SENE,RI,RI,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.82379274514871,-71.55043083109851
242,SENE,RI,RI,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.68756204921762,-71.53333566132564
243,SENE,NEMA/Boston,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",42.478638602024304,-70.84948236537738
244,SENE,NEMA/Boston,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",42.45346547945458,-70.96304461357988
245,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",43.92416086142049,-69.45197685284226
246,SENE,NEMA/Boston,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",42.2267616918862,-70.94981871405986
247,Maine,ME,ME,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",45.1563896780435,-68.26141392323053
248,ROP,CT,CT,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",41.87951619585235,-72.56776294629722
249,ROP,WCMA,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",42.26601094918395,-72.54597191038002
250,ROP,WCMA,MA,Synthetic electrical partition of TAMU Summer90Tight with ISO-NE load-zone/state subpartition,"Capacity-zone graph partition, then within-zone force-layout embedding around real New England load-zone anchors, blended with optional OSM transmission substations/corridor priors; not official bus geography",42.25357566297826,-72.21019206803795
