Bus,Zone,State,Hour,Line,From_bus,To_bus,PTDF,DeltaPTDF,ShadowPrice,Contribution
17,Z3,TS,446,29,16,19,0.3192000492020198,0.3192000492020198,-1.324809120133814,-0.4228791363299979
18,Z3,TS,446,29,16,19,0.31566093624983177,0.31566093624983177,-1.324809120133814,-0.41819048721375557
19,Z4,TS,446,29,16,19,-0.5478692570493988,-0.5478692570493988,-1.324809120133814,0.7258221883799804
20,Z4,TS,446,29,16,19,-0.4402468701096715,-0.4402468701096715,-1.324809120133814,0.5832430686316594
21,Z4,TS,446,29,16,19,0.3124781923101917,0.3124781923101917,-1.324809120133814,-0.41397395901546974
22,Z4,TS,446,29,16,19,0.31511101667336905,0.31511101667336905,-1.324809120133814,-0.4174619487435176
23,Z4,TS,446,29,16,19,-0.38154374996072987,-0.38154374996072987,-1.324809120133814,0.5054726396780305
24,Z4,TS,446,29,16,19,0.22753676249254928,0.22753676249254928,-1.324809120133814,-0.3014427781158508
2,Z1,TS,447,7,3,24,-0.006988151034726502,-0.006988151034726502,1.0971818394448998,-0.007667272406600003
3,Z1,TS,447,7,3,24,0.22071484388501778,0.22071484388501778,1.0971818394448998,0.2421643184065577
4,Z1,TS,447,7,3,24,-0.027170126615597225,-0.027170126615597225,1.0971818394448998,-0.029810569498051793
5,Z1,TS,447,7,3,24,-0.04582491322589853,-0.04582491322589853,1.0971818394448998,-0.050278262585594265
6,Z1,TS,447,7,3,24,-0.07293155152244903,-0.07293155152244903,1.0971818394448998,-0.08001917385297111
7,Z2,TS,447,7,3,24,-0.06869951810772032,-0.06869951810772032,1.0971818394448998,-0.07537586364640678
8,Z2,TS,447,7,3,24,-0.06869951810772032,-0.06869951810772032,1.0971818394448998,-0.07537586364640678
9,Z2,TS,447,7,3,24,-0.04368844443514171,-0.04368844443514171,1.0971818394448998,-0.04793416782783507
10,Z2,TS,447,7,3,24,-0.09371059178029903,-0.09371059178029903,1.0971818394448998,-0.1028175594649786
11,Z2,TS,447,7,3,24,-0.14741907260508164,-0.14741907260508164,1.0971818394448998,-0.1617455292501047
12,Z2,TS,447,7,3,24,-0.12702758132134576,-0.12702758132134576,1.0971818394448998,-0.13937235533439074
13,Z3,TS,447,7,3,24,-0.15274394799370203,-0.15274394799370203,1.0971818394448998,-0.1675878858238061
14,Z3,TS,447,7,3,24,-0.22118110471093513,-0.22118110471093513,1.0971818394448998,-0.2426758913171988
15,Z3,TS,447,7,3,24,-0.33563637220194326,-0.33563637220194326,1.0971818394448998,-0.36825413223714115
16,Z3,TS,447,7,3,24,-0.28982567525920533,-0.28982567525920533,1.0971818394448998,-0.3179914674992551
17,Z3,TS,447,7,3,24,-0.305855458563018,-0.305855458563018,1.0971818394448998,-0.3355790546304354
18,Z3,TS,447,7,3,24,-0.31355174790705465,-0.31355174790705465,1.0971818394448998,-0.3440232835298257
19,Z4,TS,447,7,3,24,-0.25512287327498057,-0.25512287327498057,1.0971818394448998,-0.27991618338431123
20,Z4,TS,447,7,3,24,-0.22537761443135942,-0.22537761443135942,1.0971818394448998,-0.2472802255715023
21,Z4,TS,447,7,3,24,-0.32047306367130995,-0.32047306367130995,1.0971818394448998,-0.3516172254914303
22,Z4,TS,447,7,3,24,-0.3147476238888594,-0.3147476238888594,1.0971818394448998,-0.34533537693929023
23,Z4,TS,447,7,3,24,-0.20915292778938413,-0.20915292778938413,1.0971818394448998,-0.22947879403724278
24,Z4,TS,447,7,3,24,-0.505189920693009,-0.505189920693009,1.0971818394448998,-0.5542852064549787
2,Z1,TS,447,10,6,10,0.028404075091922935,0.028404075091922935,82.54173119458275,2.344521531068246
3,Z1,TS,447,10,6,10,-0.12977195797938837,-0.12977195797938837,82.54173119458275,-10.711602072129363
4,Z1,TS,447,10,6,10,-0.07631285870421467,-0.07631285870421467,82.54173119458275,-6.298995469853462
5,Z1,TS,447,10,6,10,-0.12075118285228734,-0.12075118285228734,82.54173119458275,-9.96701167642141
6,Z1,TS,447,10,6,10,0.5794352001260122,0.5794352001260122,82.54173119458275,47.82758453348056
7,Z2,TS,447,10,6,10,-0.20447650038664456,-0.20447650038664456,82.54173119458275,-16.877844330523413
8,Z2,TS,447,10,6,10,-0.20447650038664456,-0.20447650038664456,82.54173119458275,-16.877844330523413
9,Z2,TS,447,10,6,10,-0.16202040436056409,-0.16202040436056409,82.54173119458275,-13.373444664767284
10,Z2,TS,447,10,6,10,-0.24693259641272503,-0.24693259641272503,82.54173119458275,-20.382243996279538
11,Z2,TS,447,10,6,10,-0.19620063892437234,-0.19620063892437234,82.54173119458275,-16.19474039830093
12,Z2,TS,447,10,6,10,-0.1983444157527713,-0.1983444157527713,82.54173119458275,-16.371691449011813
13,Z3,TS,447,10,6,10,-0.19564082972192617,-0.19564082972192617,82.54173119458275,-16.148532777592365
14,Z3,TS,447,10,6,10,-0.188445966495374,-0.188445966495374,82.54173119458275,-15.554656311164509
15,Z3,TS,447,10,6,10,-0.1764131756160168,-0.1764131756160168,82.54173119458275,-14.561448920879979
16,Z3,TS,447,10,6,10,-0.18122929765594722,-0.18122929765594722,82.54173119458275,-14.958979971700222
17,Z3,TS,447,10,6,10,-0.1795440713263568,-0.1795440713263568,82.54173119458275,-14.819878473001136
18,Z3,TS,447,10,6,10,-0.1787349531245134,-0.1787349531245134,82.54173119458275,-14.753092455879933
19,Z4,TS,447,10,6,10,-0.1848776361584693,-0.1848776361584693,82.54173119458275,-15.260120147682246
20,Z4,TS,447,10,6,10,-0.1880047834463456,-0.1880047834463456,82.54173119458275,-15.518240298524
21,Z4,TS,447,10,6,10,-0.17800730863049463,-0.17800730863049463,82.54173119458275,-14.693031419649419
22,Z4,TS,447,10,6,10,-0.17860922954776462,-0.17860922954776462,82.54173119458275,-14.742715014203114
23,Z4,TS,447,10,6,10,-0.18971050014882354,-0.18971050014882354,82.54173119458275,-15.659033108074043
24,Z4,TS,447,10,6,10,-0.15858785017167962,-0.15858785017167962,82.54173119458275,-13.090115699597543
2,Z1,TS,448,10,6,10,0.028404075091922935,0.028404075091922935,82.6446342643741,2.3474443975897894
3,Z1,TS,448,10,6,10,-0.12977195797938837,-0.12977195797938837,82.6446342643741,-10.724956004978276
4,Z1,TS,448,10,6,10,-0.07631285870421467,-0.07631285870421467,82.6446342643741,-6.3068482972786795
5,Z1,TS,448,10,6,10,-0.12075118285228734,-0.12075118285228734,82.6446342643741,-9.97943734381785
6,Z1,TS,448,10,6,10,0.5794352001260122,0.5794352001260122,82.6446342643741,47.8872101943187
7,Z2,TS,448,10,6,10,-0.20447650038664456,-0.20447650038664456,82.6446342643741,-16.89888559011339
8,Z2,TS,448,10,6,10,-0.20447650038664456,-0.20447650038664456,82.6446342643741,-16.89888559011339
9,Z2,TS,448,10,6,10,-0.16202040436056409,-0.16202040436056409,82.6446342643741,-13.390117061744823
10,Z2,TS,448,10,6,10,-0.24693259641272503,-0.24693259641272503,82.6446342643741,-20.407654118481958
11,Z2,TS,448,10,6,10,-0.19620063892437234,-0.19620063892437234,82.6446342643741,-16.214930046341273
12,Z2,TS,448,10,6,10,-0.1983444157527713,-0.1983444157527713,82.6446342643741,-16.392101698268746
13,Z3,TS,448,10,6,10,-0.19564082972192617,-0.19564082972192617,82.6446342643741,-16.16866481954728
14,Z3,TS,448,10,6,10,-0.188445966495374,-0.188445966495374,82.6446342643741,-15.574047979606682
15,Z3,TS,448,10,6,10,-0.1764131756160168,-0.1764131756160168,82.6446342643741,-14.579602378202509
16,Z3,TS,448,10,6,10,-0.18122929765594722,-0.18122929765594722,82.6446342643741,-14.97762902276515
17,Z3,TS,448,10,6,10,-0.1795440713263568,-0.1795440713263568,82.6446342643741,-14.838354109103456
18,Z3,TS,448,10,6,10,-0.1787349531245134,-0.1787349531245134,82.6446342643741,-14.77148483123546
19,Z4,TS,448,10,6,10,-0.1848776361584693,-0.1848776361584693,82.6446342643741,-15.279144623978722
20,Z4,TS,448,10,6,10,-0.1880047834463456,-0.1880047834463456,82.6446342643741,-15.537586567876088
21,Z4,TS,448,10,6,10,-0.17800730863049463,-0.17800730863049463,82.6446342643741,-14.711348918152792
22,Z4,TS,448,10,6,10,-0.17860922954776462,-0.17860922954776462,82.6446342643741,-14.761094452216648
23,Z4,TS,448,10,6,10,-0.18971050014882354,-0.18971050014882354,82.6446342643741,-15.67855490091101
24,Z4,TS,448,10,6,10,-0.15858785017167962,-0.15858785017167962,82.6446342643741,-13.10643487621182
2,Z1,TS,448,21,12,23,0.0018185399480522533,0.0018185399480522533,0.20641237345092278,0.00037536914689278344
3,Z1,TS,448,21,12,23,-0.05743704718722208,-0.05743704718722208,0.20641237345092278,-0.011855717233927159
4,Z1,TS,448,21,12,23,0.007070534165413225,0.007070534165413225,0.20641237345092278,0.0014594457386487832
5,Z1,TS,448,21,12,23,0.01192510506759338,0.01192510506759338,0.20641237345092278,0.002461489240653577
6,Z1,TS,448,21,12,23,0.018979117545961207,0.018979117545961207,0.20641237345092278,0.003917524698665906
7,Z2,TS,448,21,12,23,0.01787780737279367,0.01787780737279367,0.20641237345092278,0.003690200651916748
8,Z2,TS,448,21,12,23,0.01787780737279367,0.01787780737279367,0.20641237345092278,0.003690200651916748
9,Z2,TS,448,21,12,23,0.011369127696118274,0.011369127696118274,0.20641237345092278,0.0023467286318223945
10,Z2,TS,448,21,12,23,0.02438648704946896,0.02438648704946896,0.20641237345092278,0.005033672672011079
11,Z2,TS,448,21,12,23,-0.04776034990383374,-0.04776034990383374,0.20641237345092278,-0.009858327180496873
12,Z2,TS,448,21,12,23,0.11918012908352252,0.11918012908352252,0.20641237345092278,0.024600253312317234
13,Z3,TS,448,21,12,23,-0.04140169451540262,-0.04140169451540262,0.20641237345092278,-0.008545822029814307
14,Z3,TS,448,21,12,23,-0.11874766702822534,-0.11874766702822534,0.20641237345092278,-0.02451098779305588
15,Z3,TS,448,21,12,23,-0.1728886212075079,-0.1728886212075079,0.20641237345092278,-0.03568635064609925
16,Z3,TS,448,21,12,23,-0.1848100267444653,-0.1848100267444653,0.20641237345092278,-0.0381470762578536
17,Z3,TS,448,21,12,23,-0.18063856548786908,-0.18063856548786908,0.20641237345092278,-0.03728603503912101
18,Z3,TS,448,21,12,23,-0.17863574534927318,-0.17863574534927318,0.20641237345092278,-0.03687262818071812
19,Z4,TS,448,21,12,23,-0.2436785296997295,-0.2436785296997295,0.20641237345092278,-0.05029826367435235
20,Z4,TS,448,21,12,23,-0.2941372465185277,-0.2941372465185277,0.20641237345092278,-0.06071356717420847
21,Z4,TS,448,21,12,23,-0.17683459807185561,-0.17683459807185561,0.20641237345092278,-0.03650084909625169
22,Z4,TS,448,21,12,23,-0.178324540248665,-0.178324540248665,0.20641237345092278,-0.036808391597271554
23,Z4,TS,448,21,12,23,-0.3216601829651449,-0.3216601829651449,0.20641237345092278,-0.06639464181049365
24,Z4,TS,448,21,12,23,-0.12876537605542526,-0.12876537605542526,0.20641237345092278,-0.02657876688990095
2,Z1,TS,449,10,6,10,0.028404075091922935,0.028404075091922935,0.21195383868118203,0.006020352749921615
3,Z1,TS,449,10,6,10,-0.12977195797938837,-0.12977195797938837,0.21195383868118203,-0.027505664646904415
4,Z1,TS,449,10,6,10,-0.07631285870421467,-0.07631285870421467,0.21195383868118203,-0.016174803343092955
5,Z1,TS,449,10,6,10,-0.12075118285228734,-0.12075118285228734,0.21195383868118203,-0.025593676730835624
6,Z1,TS,449,10,6,10,0.5794352001260122,0.5794352001260122,0.21195383868118203,0.12281351493370722
7,Z2,TS,449,10,6,10,-0.20447650038664456,-0.20447650038664456,0.21195383868118203,-0.043339579177043515
8,Z2,TS,449,10,6,10,-0.20447650038664456,-0.20447650038664456,0.21195383868118203,-0.043339579177043515
9,Z2,TS,449,10,6,10,-0.16202040436056409,-0.16202040436056409,0.21195383868118203,-0.03434084664889888
10,Z2,TS,449,10,6,10,-0.24693259641272503,-0.24693259641272503,0.21195383868118203,-0.05233831170518815
11,Z2,TS,449,10,6,10,-0.19620063892437234,-0.19620063892437234,0.21195383868118203,-0.041585478571721256
12,Z2,TS,449,10,6,10,-0.1983444157527713,-0.1983444157527713,0.21195383868118203,-0.04203986029977619
13,Z3,TS,449,10,6,10,-0.19564082972192617,-0.19564082972192617,0.21195383868118203,-0.041466824862333745
14,Z3,TS,449,10,6,10,-0.188445966495374,-0.188445966495374,0.21195383868118203,-0.03994184598267994
15,Z3,TS,449,10,6,10,-0.1764131756160168,-0.1764131756160168,0.21195383868118203,-0.03739144976575226
16,Z3,TS,449,10,6,10,-0.18122929765594722,-0.18122929765594722,0.21195383868118203,-0.03841224531967256
17,Z3,TS,449,10,6,10,-0.1795440713263568,-0.1795440713263568,0.21195383868118203,-0.03805505513006927
18,Z3,TS,449,10,6,10,-0.1787349531245134,-0.1787349531245134,0.21195383868118203,-0.03788355942124175
19,Z4,TS,449,10,6,10,-0.1848776361584693,-0.1848776361584693,0.21195383868118203,-0.03918552467009047
20,Z4,TS,449,10,6,10,-0.1880047834463456,-0.1880047834463456,0.21195383868118203,-0.0398483355418773
21,Z4,TS,449,10,6,10,-0.17800730863049463,-0.17800730863049463,0.21195383868118203,-0.03772933237753924
22,Z4,TS,449,10,6,10,-0.17860922954776462,-0.17860922954776462,0.21195383868118203,-0.03785691182653712
23,Z4,TS,449,10,6,10,-0.18971050014882354,-0.18971050014882354,0.21195383868118203,-0.040209868744670106
24,Z4,TS,449,10,6,10,-0.15858785017167962,-0.15858785017167962,0.21195383868118203,-0.033613303612083645
2,Z1,TS,449,21,12,23,0.0018185399480522533,0.0018185399480522533,64.89657455111382,0.1180170133129517
3,Z1,TS,449,21,12,23,-0.05743704718722208,-0.05743704718722208,64.89657455111382,-3.7274676147814
4,Z1,TS,449,21,12,23,0.007070534165413225,0.007070534165413225,64.89657455111382,0.45885344758193664
5,Z1,TS,449,21,12,23,0.01192510506759338,0.01192510506759338,64.89657455111382,0.773898470048939
6,Z1,TS,449,21,12,23,0.018979117545961207,0.018979117545961207,64.89657455111382,1.2316797167358238
7,Z2,TS,449,21,12,23,0.01787780737279367,0.01787780737279367,64.89657455111382,1.1602084589789565
8,Z2,TS,449,21,12,23,0.01787780737279367,0.01787780737279367,64.89657455111382,1.1602084589789565
9,Z2,TS,449,21,12,23,0.011369127696118274,0.011369127696118274,64.89657455111382,0.7378174431122724
10,Z2,TS,449,21,12,23,0.02438648704946896,0.02438648704946896,64.89657455111382,1.5825994748456338
11,Z2,TS,449,21,12,23,-0.04776034990383374,-0.04776034990383374,64.89657455111382,-3.0994831081214276
12,Z2,TS,449,21,12,23,0.11918012908352252,0.11918012908352252,64.89657455111382,7.734382132080187
13,Z3,TS,449,21,12,23,-0.04140169451540262,-0.04140169451540262,64.89657455111382,-2.6868281546612662
14,Z3,TS,449,21,12,23,-0.11874766702822534,-0.11874766702822534,64.89657455111382,-7.706316826068066
15,Z3,TS,449,21,12,23,-0.1728886212075079,-0.1728886212075079,64.89657455111382,-11.219879295232312
16,Z3,TS,449,21,12,23,-0.1848100267444653,-0.1848100267444653,64.89657455111382,-11.993537678415532
17,Z3,TS,449,21,12,23,-0.18063856548786908,-0.18063856548786908,64.89657455111382,-11.722824131989752
18,Z3,TS,449,21,12,23,-0.17863574534927318,-0.17863574534927318,64.89657455111382,-11.59284796555289
19,Z4,TS,449,21,12,23,-0.2436785296997295,-0.2436785296997295,64.89657455111382,-15.813901869164297
20,Z4,TS,449,21,12,23,-0.2941372465185277,-0.2941372465185277,64.89657455111382,-19.088499746948976
21,Z4,TS,449,21,12,23,-0.17683459807185561,-0.17683459807185561,64.89657455111382,-11.475959676986426
22,Z4,TS,449,21,12,23,-0.178324540248665,-0.178324540248665,64.89657455111382,-11.572651820540585
23,Z4,TS,449,21,12,23,-0.3216601829651449,-0.3216601829651449,64.89657455111382,-20.874644043922437
24,Z4,TS,449,21,12,23,-0.12876537605542526,-0.12876537605542526,64.89657455111382,-8.356431826783112
2,Z1,TS,449,29,16,19,-0.0032134779155622074,-0.0032134779155622074,5.183589223956963,-0.01665734949453194
3,Z1,TS,449,29,16,19,0.10149498385720512,0.10149498385720512,5.183589223956963,0.5261083046078944
4,Z1,TS,449,29,16,19,-0.012494091986331411,-0.012494091986331411,5.183589223956963,-0.06476424058347455
5,Z1,TS,449,29,16,19,-0.0210724333092126,-0.0210724333092126,5.183589223956963,-0.10923083822418621
6,Z1,TS,449,29,16,19,-0.033537330404057174,-0.033537330404057174,5.183589223956963,-0.17384374448275497
7,Z2,TS,449,29,16,19,-0.031591243971670215,-0.031591243971670215,5.183589223956963,-0.1637560318229451
8,Z2,TS,449,29,16,19,-0.031591243971670215,-0.031591243971670215,5.183589223956963,-0.1637560318229451
9,Z2,TS,449,29,16,19,-0.020089985270773113,-0.020089985270773113,5.183589223956963,-0.10413823115903362
10,Z2,TS,449,29,16,19,-0.04309250267256717,-0.04309250267256717,5.183589223956963,-0.22337383248685583
11,Z2,TS,449,29,16,19,0.009162996704975068,0.009162996704975068,5.183589223956963,0.04749721097906192
12,Z2,TS,449,29,16,19,-0.13536637396598727,-0.13536637396598727,5.183589223956963,-0.70168367737622
13,Z3,TS,449,29,16,19,-0.13181357493748108,-0.13181357493748108,5.183589223956963,-0.6832674266171705
14,Z3,TS,449,29,16,19,0.17357026713008694,0.17357026713008694,5.183589223956963,0.8997169662948501
15,Z3,TS,449,29,16,19,0.30550539552204237,0.30550539552204237,5.183589223956963,1.5836144760887685
16,Z3,TS,449,29,16,19,0.32657129152092085,0.32657129152092085,5.183589223956963,1.6928114275815531
17,Z3,TS,449,29,16,19,0.3192000492020198,0.3192000492020198,5.183589223956963,1.654601935330122
18,Z3,TS,449,29,16,19,0.31566093624983177,0.31566093624983177,5.183589223956963,1.6362566275687938
19,Z4,TS,449,29,16,19,-0.5478692570493988,-0.5478692570493988,5.183589223956963,-2.839929176978571
20,Z4,TS,449,29,16,19,-0.4402468701096715,-0.4402468701096715,5.183589223956963,-2.282058931781274
21,Z4,TS,449,29,16,19,0.3124781923101917,0.3124781923101917,5.183589223956963,1.619758590380661
22,Z4,TS,449,29,16,19,0.31511101667336905,0.31511101667336905,5.183589223956963,1.6334060703781985
23,Z4,TS,449,29,16,19,-0.38154374996072987,-0.38154374996072987,5.183589223956963,-1.9777660707645692
24,Z4,TS,449,29,16,19,0.22753676249254928,0.22753676249254928,5.183589223956963,1.1794571101104332
2,Z1,TS,450,22,13,23,0.0013949379675099968,0.0013949379675099968,80.66894519978453,0.11252817445816274
3,Z1,TS,450,22,13,23,-0.044057936669983006,-0.044057936669983006,80.66894519978453,-3.5541072788464363
4,Z1,TS,450,22,13,23,0.005423557820918518,0.005423557820918518,80.66894519978453,0.4375126886435387
5,Z1,TS,450,22,13,23,0.009147328241619682,0.009147328241619682,80.66894519978453,0.7379053206476596
6,Z1,TS,450,22,13,23,0.014558212858096666,0.014558212858096666,80.66894519978453,1.1743956752565985
7,Z2,TS,450,22,13,23,0.013713436598877358,0.013713436598877358,80.66894519978453,1.106248465495557
8,Z2,TS,450,22,13,23,0.013713436598877358,0.013713436598877358,80.66894519978453,1.106248465495557
9,Z2,TS,450,22,13,23,0.0087208575746555,0.0087208575746555,80.66894519978453,0.7035023817850105
10,Z2,TS,450,22,13,23,0.018706015623099106,0.018706015623099106,80.66894519978453,1.5089945492060952
11,Z2,TS,450,22,13,23,0.03859735319885904,0.03859735319885904,80.66894519978453,3.1136077700554883
12,Z2,TS,450,22,13,23,0.016186244882466165,0.016186244882466165,80.66894519978453,1.3057273014139559
13,Z3,TS,450,22,13,23,0.1732152694528845,0.1732152694528845,80.66894519978453,13.973093079260652
14,Z3,TS,450,22,13,23,-0.054822600101861026,-0.054822600101861026,80.66894519978453,-4.422481323326729
15,Z3,TS,450,22,13,23,-0.13261677431453378,-0.13261677431453378,80.66894519978453,-10.698055299751319
16,Z3,TS,450,22,13,23,-0.1417612647764547,-0.1417612647764547,80.66894519978453,-11.43573169970397
17,Z3,TS,450,22,13,23,-0.1385614837141496,-0.1385614837141496,80.66894519978453,-11.177608736537572
18,Z3,TS,450,22,13,23,-0.13702519090055856,-0.13702519090055856,80.66894519978453,-11.053677615747173
19,Z4,TS,450,22,13,23,-0.20845221325087135,-0.20845221325087135,80.66894519978453,-16.81562016750834
20,Z4,TS,450,22,13,23,-0.2656158833717999,-0.2656158833717999,80.66894519978453,-21.426953139912086
21,Z4,TS,450,22,13,23,-0.1356435942383359,-0.1356435942383359,80.66894519978453,-10.942225670314128
22,Z4,TS,450,22,13,23,-0.13678647642470318,-0.13678647642470318,80.66894519978453,-11.034420770776
23,Z4,TS,450,22,13,23,-0.2967960670741246,-0.2967960670741246,80.66894519978453,-23.94222567031413
24,Z4,TS,450,22,13,23,-0.09877138643712446,-0.09877138643712446,80.66894519978453,-7.967783559803134
2,Z1,TS,451,22,13,23,0.0013949379675099968,0.0013949379675099968,80.66894519978453,0.11252817445816274
3,Z1,TS,451,22,13,23,-0.044057936669983006,-0.044057936669983006,80.66894519978453,-3.5541072788464363
4,Z1,TS,451,22,13,23,0.005423557820918518,0.005423557820918518,80.66894519978453,0.4375126886435387
5,Z1,TS,451,22,13,23,0.009147328241619682,0.009147328241619682,80.66894519978453,0.7379053206476596
6,Z1,TS,451,22,13,23,0.014558212858096666,0.014558212858096666,80.66894519978453,1.1743956752565985
7,Z2,TS,451,22,13,23,0.013713436598877358,0.013713436598877358,80.66894519978453,1.106248465495557
8,Z2,TS,451,22,13,23,0.013713436598877358,0.013713436598877358,80.66894519978453,1.106248465495557
9,Z2,TS,451,22,13,23,0.0087208575746555,0.0087208575746555,80.66894519978453,0.7035023817850105
10,Z2,TS,451,22,13,23,0.018706015623099106,0.018706015623099106,80.66894519978453,1.5089945492060952
11,Z2,TS,451,22,13,23,0.03859735319885904,0.03859735319885904,80.66894519978453,3.1136077700554883
12,Z2,TS,451,22,13,23,0.016186244882466165,0.016186244882466165,80.66894519978453,1.3057273014139559
13,Z3,TS,451,22,13,23,0.1732152694528845,0.1732152694528845,80.66894519978453,13.973093079260652
14,Z3,TS,451,22,13,23,-0.054822600101861026,-0.054822600101861026,80.66894519978453,-4.422481323326729
15,Z3,TS,451,22,13,23,-0.13261677431453378,-0.13261677431453378,80.66894519978453,-10.698055299751319
16,Z3,TS,451,22,13,23,-0.1417612647764547,-0.1417612647764547,80.66894519978453,-11.43573169970397
17,Z3,TS,451,22,13,23,-0.1385614837141496,-0.1385614837141496,80.66894519978453,-11.177608736537572
18,Z3,TS,451,22,13,23,-0.13702519090055856,-0.13702519090055856,80.66894519978453,-11.053677615747173
19,Z4,TS,451,22,13,23,-0.20845221325087135,-0.20845221325087135,80.66894519978453,-16.81562016750834
20,Z4,TS,451,22,13,23,-0.2656158833717999,-0.2656158833717999,80.66894519978453,-21.426953139912086
21,Z4,TS,451,22,13,23,-0.1356435942383359,-0.1356435942383359,80.66894519978453,-10.942225670314128
22,Z4,TS,451,22,13,23,-0.13678647642470318,-0.13678647642470318,80.66894519978453,-11.034420770776
23,Z4,TS,451,22,13,23,-0.2967960670741246,-0.2967960670741246,80.66894519978453,-23.94222567031413
24,Z4,TS,451,22,13,23,-0.09877138643712446,-0.09877138643712446,80.66894519978453,-7.967783559803134
2,Z1,TS,452,22,13,23,0.0013949379675099968,0.0013949379675099968,80.66894519978459,0.11252817445816282
3,Z1,TS,452,22,13,23,-0.044057936669983006,-0.044057936669983006,80.66894519978459,-3.554107278846439
4,Z1,TS,452,22,13,23,0.005423557820918518,0.005423557820918518,80.66894519978459,0.43751268864353904
5,Z1,TS,452,22,13,23,0.009147328241619682,0.009147328241619682,80.66894519978459,0.73790532064766
6,Z1,TS,452,22,13,23,0.014558212858096666,0.014558212858096666,80.66894519978459,1.1743956752565994
7,Z2,TS,452,22,13,23,0.013713436598877358,0.013713436598877358,80.66894519978459,1.106248465495558
8,Z2,TS,452,22,13,23,0.013713436598877358,0.013713436598877358,80.66894519978459,1.106248465495558
9,Z2,TS,452,22,13,23,0.0087208575746555,0.0087208575746555,80.66894519978459,0.7035023817850109
10,Z2,TS,452,22,13,23,0.018706015623099106,0.018706015623099106,80.66894519978459,1.508994549206096
11,Z2,TS,452,22,13,23,0.03859735319885904,0.03859735319885904,80.66894519978459,3.1136077700554905
12,Z2,TS,452,22,13,23,0.016186244882466165,0.016186244882466165,80.66894519978459,1.3057273014139568
13,Z3,TS,452,22,13,23,0.1732152694528845,0.1732152694528845,80.66894519978459,13.973093079260662
14,Z3,TS,452,22,13,23,-0.054822600101861026,-0.054822600101861026,80.66894519978459,-4.422481323326732
15,Z3,TS,452,22,13,23,-0.13261677431453378,-0.13261677431453378,80.66894519978459,-10.698055299751326
16,Z3,TS,452,22,13,23,-0.1417612647764547,-0.1417612647764547,80.66894519978459,-11.435731699703977
17,Z3,TS,452,22,13,23,-0.1385614837141496,-0.1385614837141496,80.66894519978459,-11.17760873653758
18,Z3,TS,452,22,13,23,-0.13702519090055856,-0.13702519090055856,80.66894519978459,-11.05367761574718
19,Z4,TS,452,22,13,23,-0.20845221325087135,-0.20845221325087135,80.66894519978459,-16.815620167508353
20,Z4,TS,452,22,13,23,-0.2656158833717999,-0.2656158833717999,80.66894519978459,-21.4269531399121
21,Z4,TS,452,22,13,23,-0.1356435942383359,-0.1356435942383359,80.66894519978459,-10.942225670314135
22,Z4,TS,452,22,13,23,-0.13678647642470318,-0.13678647642470318,80.66894519978459,-11.034420770776007
23,Z4,TS,452,22,13,23,-0.2967960670741246,-0.2967960670741246,80.66894519978459,-23.942225670314148
24,Z4,TS,452,22,13,23,-0.09877138643712446,-0.09877138643712446,80.66894519978459,-7.96778355980314
2,Z1,TS,453,22,13,23,0.0013949379675099968,0.0013949379675099968,80.66894519978459,0.11252817445816282
3,Z1,TS,453,22,13,23,-0.044057936669983006,-0.044057936669983006,80.66894519978459,-3.554107278846439
4,Z1,TS,453,22,13,23,0.005423557820918518,0.005423557820918518,80.66894519978459,0.43751268864353904
5,Z1,TS,453,22,13,23,0.009147328241619682,0.009147328241619682,80.66894519978459,0.73790532064766
6,Z1,TS,453,22,13,23,0.014558212858096666,0.014558212858096666,80.66894519978459,1.1743956752565994
7,Z2,TS,453,22,13,23,0.013713436598877358,0.013713436598877358,80.66894519978459,1.106248465495558
8,Z2,TS,453,22,13,23,0.013713436598877358,0.013713436598877358,80.66894519978459,1.106248465495558
9,Z2,TS,453,22,13,23,0.0087208575746555,0.0087208575746555,80.66894519978459,0.7035023817850109
10,Z2,TS,453,22,13,23,0.018706015623099106,0.018706015623099106,80.66894519978459,1.508994549206096
11,Z2,TS,453,22,13,23,0.03859735319885904,0.03859735319885904,80.66894519978459,3.1136077700554905
12,Z2,TS,453,22,13,23,0.016186244882466165,0.016186244882466165,80.66894519978459,1.3057273014139568
13,Z3,TS,453,22,13,23,0.1732152694528845,0.1732152694528845,80.66894519978459,13.973093079260662
14,Z3,TS,453,22,13,23,-0.054822600101861026,-0.054822600101861026,80.66894519978459,-4.422481323326732
15,Z3,TS,453,22,13,23,-0.13261677431453378,-0.13261677431453378,80.66894519978459,-10.698055299751326
16,Z3,TS,453,22,13,23,-0.1417612647764547,-0.1417612647764547,80.66894519978459,-11.435731699703977
17,Z3,TS,453,22,13,23,-0.1385614837141496,-0.1385614837141496,80.66894519978459,-11.17760873653758
18,Z3,TS,453,22,13,23,-0.13702519090055856,-0.13702519090055856,80.66894519978459,-11.05367761574718
19,Z4,TS,453,22,13,23,-0.20845221325087135,-0.20845221325087135,80.66894519978459,-16.815620167508353
20,Z4,TS,453,22,13,23,-0.2656158833717999,-0.2656158833717999,80.66894519978459,-21.4269531399121
21,Z4,TS,453,22,13,23,-0.1356435942383359,-0.1356435942383359,80.66894519978459,-10.942225670314135
