Bus_id,Zone_id,LoadZone,State,Latitude,Longitude,Load_share,Demand (MW)
B601,50Hertz,50Hertz,DE,51.15673526,12.51829065,0.004505921934543014,75.74828763487373
B602,50Hertz,50Hertz,DE,51.15691924,12.51860411,0.005552693872172051,93.34539272712608
B603,TenneT,TenneT,DE,52.60913044,8.4034586,0.004401946125802093,100.84330340677498
B604,TransnetBW,TransnetBW,DE,48.89016029,8.64145102,0.005956212655471627,57.82737961881016
B605,TransnetBW,TransnetBW,DE,48.89035458,8.64173494,0.004725907769605845,45.882657058160746
B606,TenneT,TenneT,DE,52.38018554,9.91827273,0.010875953712280695,249.155048403896
B607,50Hertz,50Hertz,DE,52.56880756,11.72765383,0.004826798912603315,81.14249596395919
B608,TenneT,TenneT,DE,52.34569252,8.30780327,0.004297996451461739,98.46194110724667
B609,TenneT,TenneT,DE,52.34588753,8.30810722,0.0035253987545536265,80.76265498831812
B610,50Hertz,50Hertz,DE,54.28733341,9.72660034,0.0060220257551547715,101.2352512255285
B611,50Hertz,50Hertz,DE,54.28752475,9.72692475,0.004305670386659708,72.38189290617062
B612,Amprion,Amprion,DE,51.44672396,7.31343074,0.0027634564313373192,75.220593196894
B613,Amprion,Amprion,DE,51.45975645,6.73211772,0.002823943175087679,76.86702724009285
B614,Amprion,Amprion,DE,51.47985555,6.72247793,0.0016792362158051743,45.708389985162896
B615,TenneT,TenneT,DE,52.64794583,8.45509368,0.00432470611379233,99.07382741964572
B616,TransnetBW,TransnetBW,DE,48.06602455,8.61651545,0.005724960359316024,55.58220888850945
B617,Amprion,Amprion,DE,50.0263746,7.6927518,0.004675152962585195,127.25649485332836
B618,TransnetBW,TransnetBW,DE,48.71912416,9.37101827,0.007501820626462375,72.83330100716658
B619,Amprion,Amprion,DE,52.26488686,8.10449264,0.006271579453870552,170.71082483949294
B620,Amprion,Amprion,DE,52.26508239,8.10479515,0.004156376808936575,113.13553764505133
B621,TransnetBW,TransnetBW,DE,48.73672308,10.22243506,0.008048749606082572,78.14329773805417
B622,Amprion,Amprion,DE,51.60935363,7.03165973,0.0004427718925144164,12.052140221269285
B623,Amprion,Amprion,DE,50.09739827,8.47102388,0.00807349433354986,219.7584973856438
B624,TransnetBW,TransnetBW,DE,48.70508549,8.12063204,0.0056481181249570765,54.83616684567701
B625,Amprion,Amprion,DE,52.06602865,8.31897335,0.004354829429861676,118.53736837347735
B626,Amprion,Amprion,DE,50.40224742,7.45012422,0.003229272712583029,87.89999591833191
B627,Amprion,Amprion,DE,50.40244464,7.45041214,0.0023298803447809285,63.41876051485068
B628,50Hertz,50Hertz,DE,53.79444712,13.39986439,0.002664986635265519,44.80063727772065
B629,50Hertz,50Hertz,DE,51.7997031,13.05866206,0.005730943050492145,96.34190936150488
B630,50Hertz,50Hertz,DE,52.40541596,12.49941256,0.011447430779910617,192.44081277784483
B631,TransnetBW,TransnetBW,DE,49.29346968,8.51161768,0.0038060082264758034,36.951582368796956
B632,Amprion,Amprion,DE,51.16751353,9.05057323,0.0030176375014243388,82.13933837939514
B633,TransnetBW,TransnetBW,DE,49.04239816,9.2051983,0.0016225843178133406,15.75326549557027
B634,TransnetBW,TransnetBW,DE,48.30409906,9.88548909,0.007414491068609949,71.98544016236684
B635,TransnetBW,TransnetBW,DE,48.30429022,9.88577448,0.004784699322903044,46.453449551234925
B636,50Hertz,50Hertz,DE,52.44278347,14.13328051,0.0059883391633507935,100.66895165743243
B637,TransnetBW,TransnetBW,DE,48.04348693,8.46557348,0.007248594148009203,70.37478843448434
B638,TransnetBW,TransnetBW,DE,48.89732521,10.11723131,0.00970055744058227,94.18028705125312
B639,Amprion,Amprion,DE,49.72498779,6.81385137,0.0014486349688830247,39.43148169425371
B640,Amprion,Amprion,DE,50.060246,8.98948512,0.00387895265268479,105.58412146791682
B641,Amprion,Amprion,DE,50.08272666,8.95882952,0.007146906483174836,194.53700774539823
B642,Amprion,Amprion,DE,50.08292007,8.9591217,0.005481589856937918,149.20750550838588
B643,Amprion,Amprion,DE,50.61774747,7.01291076,0.0049197573239204906,133.91456441778476
B644,Amprion,Amprion,DE,51.6838744,7.9926536,0.003393870454663075,92.38030530831524
B645,Amprion,Amprion,DE,51.61459438,7.46083188,0.0007874037631848635,21.43293358295119
B646,TenneT,TenneT,DE,51.81257532,9.22800406,0.003378679769353669,77.40149910016933
B647,TransnetBW,TransnetBW,DE,48.31021009,8.87280389,0.010418254805090338,101.14823133892082
B648,Amprion,Amprion,DE,51.42780951,8.62434959,0.0029913938407107356,81.42499249568604
B649,Amprion,Amprion,DE,51.89868294,7.60686086,0.0032489134207840937,88.43461108538783
B650,TenneT,TenneT,DE,53.19023954,8.4089566,0.005323967216108746,121.96570016039203
B651,50Hertz,50Hertz,DE,52.53163184,13.24894251,0.0217809824836852,366.1563937662097
B652,TransnetBW,TransnetBW,DE,48.90286326,9.04561339,0.007282319226736502,70.70221679257801
B653,TransnetBW,TransnetBW,DE,48.90305653,9.04589896,0.004398534819078207,42.704274924725546
B654,50Hertz,50Hertz,DE,51.19697043,12.33742468,0.010099161625789783,169.7752892336757
B655,TenneT,TenneT,DE,54.72840681,9.31578777,0.001933581736553044,44.296037286346376
B656,TenneT,TenneT,DE,51.33184634,9.58592808,0.003948923386718548,90.46509608165786
B657,50Hertz,50Hertz,DE,54.13901966,13.68243422,0.004311244430530699,72.4755972100984
B658,50Hertz,50Hertz,DE,54.1392003,13.68277513,0.0031122944238973207,52.320252470085805
B659,TransnetBW,TransnetBW,DE,49.29024034,8.67374198,0.0022347523068528374,21.696651459157486
B660,TransnetBW,TransnetBW,DE,49.29043453,8.67402831,0.0014378110139274052,13.959347681467696
B661,50Hertz,50Hertz,DE,52.52201681,13.31552672,0.03656407507598638,614.6724502096441
B664,Amprion,Amprion,DE,50.15914338,8.73521894,0.02544619943695087,692.6391871239434
B665,TransnetBW,TransnetBW,DE,48.81262131,9.37751066,0.00582952853362733,56.597435150854345
B666,Amprion,Amprion,DE,51.12454122,6.80182303,0.00207550360400395,56.49468922508652
B667,Amprion,Amprion,DE,51.12474003,6.80211259,0.0013901592362200522,37.83978687010077
B668,TenneT,TenneT,DE,52.85805858,8.08173501,0.010292214234096679,235.78227744607398
B670,Amprion,Amprion,DE,50.40617282,8.06558618,0.00694503172909779,189.04202740810956
B671,50Hertz,50Hertz,DE,53.73659031,13.31881866,0.002197748607074033,36.945978216258375
B672,50Hertz,50Hertz,DE,53.40689313,11.89951176,0.0020247839076563755,34.03829805834703
B673,50Hertz,50Hertz,DE,52.99395994,13.26349628,0.003826611178579765,64.32850999920407
B675,TenneT,TenneT,DE,53.92325646,9.34684199,0.0005184271107693662,11.876542995193256
B676,50Hertz,50Hertz,DE,52.17481656,14.60403672,0.005817987395652,97.80519705044853
B677,TransnetBW,TransnetBW,DE,48.40134332,10.93668095,0.021071226381908163,204.57526913535088
B678,TransnetBW,TransnetBW,DE,48.17903535,11.63840049,0.059071594118194744,573.5113393950232
B679,TransnetBW,TransnetBW,DE,49.3756,6.99604359,0.0037472153751923125,36.38077727389836
B680,TransnetBW,TransnetBW,DE,49.37579838,6.99632371,0.0030736056663359167,29.84086901303883
B681,TransnetBW,TransnetBW,DE,49.96859322,9.08981831,0.012504215333386647,121.40030061801761
B682,TransnetBW,TransnetBW,DE,47.73854687,10.36233024,0.009914198144302448,96.25447123349639
B683,TransnetBW,TransnetBW,DE,47.73873684,10.36261425,0.006077030490585461,59.00036977547159
B684,50Hertz,50Hertz,DE,51.53369833,14.35363378,0.005740101331074228,96.49586765946258
B685,50Hertz,50Hertz,DE,51.06250186,14.94649272,0.009411020774827824,158.20707037209885
B686,50Hertz,50Hertz,DE,53.08682169,11.85242707,0.0028921715866915753,48.61980487470234
B687,Amprion,Amprion,DE,51.51427044,6.99622327,0.0024207074156441244,65.89105067697915
B688,TenneT,TenneT,DE,53.96767299,9.44897395,0.002540474388099207,58.19921966208711
B689,TransnetBW,TransnetBW,DE,49.5245303,8.29504477,0.002373395511678105,23.042703674004805
B690,TenneT,TenneT,DE,54.16250465,9.05113777,0.0038629125288076206,88.49469053994801
B691,TenneT,TenneT,DE,52.47487779,7.30961213,0.0040187035482694795,92.06367584659584
B692,TenneT,TenneT,DE,52.47507532,7.30991254,0.0023383188593346883,53.568079084726506
B693,Amprion,Amprion,DE,50.09225895,8.6189111,0.013222644191428481,359.9170692296354
B694,Amprion,Amprion,DE,51.38901495,7.16822951,0.002414660670940024,65.72645979781971
B695,Amprion,Amprion,DE,51.38921284,7.16852228,0.001328575778541492,36.163500547954776
B696,TenneT,TenneT,DE,53.55534238,8.06369976,0.001314260398628648,30.10812862010397
B697,TenneT,TenneT,DE,53.55553801,8.06401106,0.0008322066931787372,19.064856692693056
B698,TenneT,TenneT,DE,53.34142396,7.20735302,0.00266108945654491,60.96236614209604
B699,TransnetBW,TransnetBW,DE,47.93893411,10.21375955,0.00857022349418178,83.20615734913736
B700,TransnetBW,TransnetBW,DE,47.49593241,11.27768497,0.0026971651125485834,26.18610178645606
B701,Amprion,Amprion,DE,51.47191917,7.17909663,0.003026648931559747,82.38462725482343
B702,TransnetBW,TransnetBW,DE,49.25511586,8.43924186,0.002367565672373409,22.986103221655334
B703,TenneT,TenneT,DE,51.89757538,9.92381314,0.002884828401138942,66.08795687601179
B704,50Hertz,50Hertz,DE,51.18091786,12.37268156,0.00763372139646363,128.32919266331268
B705,TenneT,TenneT,DE,47.91327935,12.1303395,0.020777711140969633,475.9924289862451
B706,TransnetBW,TransnetBW,DE,48.54695785,10.86345161,0.010031229150383384,97.39069601378468
B707,TransnetBW,TransnetBW,DE,47.82643397,10.70277684,0.011045546700187602,107.23845152544638
B708,TenneT,TenneT,DE,48.58573305,12.22083541,0.008443528653458354,193.43110921634673
B709,TenneT,TenneT,DE,48.60692013,12.29687422,0.005069833288664527,116.14379684335792
B710,TenneT,TenneT,DE,48.7632677,12.85168051,0.010002675702132832,229.1492971250206
B711,TenneT,TenneT,DE,52.36061772,9.89553087,0.011788029460431587,270.0496093031351
B712,Amprion,Amprion,DE,51.62131209,7.3242213,0.0011175174811513197,30.418546457568635
B713,Amprion,Amprion,DE,52.31941326,7.27858813,0.002772362453072647,75.46301288202419
B714,TenneT,TenneT,DE,52.86983645,7.19456092,0.0018394345161896022,42.13923744448436
B715,Amprion,Amprion,DE,51.82768269,6.87223174,0.0010184479196311807,27.72189776038083
B716,TenneT,TenneT,DE,51.95433621,9.98886296,0.0022739771053210513,52.094086710378896
B717,TransnetBW,TransnetBW,DE,49.29065994,6.77270611,0.0041306987643723175,40.103921628599736
B718,TransnetBW,TransnetBW,DE,49.29050215,6.77296927,0.003373252197149238,32.750062269072664
B719,TenneT,TenneT,DE,53.23690736,8.40305934,0.0023713173487925595,54.324034880018985
B720,Amprion,Amprion,DE,51.85037865,6.88830473,0.001269198022930968,34.54725288467522
B721,50Hertz,50Hertz,DE,53.25081992,12.10909298,0.0015404399861960606,25.896074733144324
B722,TransnetBW,TransnetBW,DE,48.26610755,10.08194345,0.0031606617080880794,30.68607435840014
B723,TransnetBW,TransnetBW,DE,48.26629819,10.08222937,0.0020294498676484423,19.703421402531813
B725,Amprion,Amprion,DE,50.87180593,6.45708132,0.0022461235703765932,61.138922054758275
B726,TenneT,TenneT,DE,53.85166268,9.34378835,0.0004584048186266719,10.5015043089547
B727,TenneT,TenneT,DE,53.85185502,9.34410767,0.00033244586697776026,7.615935877420114
B728,Amprion,Amprion,DE,51.24855969,6.99834094,0.005324605139773157,144.9344207533404
B729,TenneT,TenneT,DE,53.63252425,9.49016509,0.0028285864932596255,64.7995222567861
B730,TenneT,TenneT,DE,53.48530593,7.99844304,0.0012330723193803084,28.24820715021961
B731,TenneT,TenneT,DE,53.47090977,7.99707148,0.0014097765315176233,32.29628860523093
B732,TenneT,TenneT,DE,53.3749349,8.00596646,0.0016749457820293852,38.37099793135478
B733,TenneT,TenneT,DE,53.40086659,8.00405207,0.0014569174490917935,33.376230457754076
B734,TransnetBW,TransnetBW,DE,47.58593203,7.84352082,0.002227644737724338,21.627645847381167
B735,TransnetBW,TransnetBW,DE,47.59631172,7.9587465,0.0007037534119904664,6.83256593866244
B736,TransnetBW,TransnetBW,DE,47.59650783,7.95902075,0.000839717777450149,8.152609971819134
B737,TransnetBW,TransnetBW,DE,48.5184136,10.39185261,0.005466934498959898,53.077100316776914
B738,Amprion,Amprion,DE,49.95863413,6.21108607,0.00047807105311525747,13.012974548034029
B739,TransnetBW,TransnetBW,DE,49.36017538,6.76608183,0.0041621304719261665,40.40908421931317
B740,Amprion,Amprion,DE,50.92373258,8.01993653,0.0030411008554183036,82.77800500927236
B741,TenneT,TenneT,DE,54.52199908,9.43427927,0.0038612823545898884,88.45734520482884
B742,TenneT,TenneT,DE,48.14852935,12.74790044,0.012063643207005183,276.36358950064033
B743,Amprion,Amprion,DE,51.35546216,6.7235627,0.00011394141074604084,3.101456715154545
B744,Amprion,Amprion,DE,51.39164586,6.71987154,0.0034631997671107926,94.267431860814
B745,Amprion,Amprion,DE,51.3765941,6.72360112,0.0017646220351457643,48.03257064115892
B746,Amprion,Amprion,DE,51.29951001,6.54251261,0.006215785053342823,169.1921152057283
B747,TenneT,TenneT,DE,50.18353331,11.81080446,0.005278886167695828,120.93294743851017
B748,50Hertz,50Hertz,DE,52.2304269,13.30616902,0.008744481992159629,147.00200020825687
B749,50Hertz,50Hertz,DE,52.23060867,13.30649336,0.007497576485810413,126.04048371495628
B750,50Hertz,50Hertz,DE,52.5903363,13.49590503,0.0035610281264215433,59.86383845849108
B752,50Hertz,50Hertz,DE,54.10025917,12.21389006,0.004752788452006975,79.89831869265242
B753,50Hertz,50Hertz,DE,54.10008913,12.21416198,0.002204864378315095,37.065600236910754
B754,50Hertz,50Hertz,DE,51.87597046,13.90136924,0.005399901920051994,90.77683319466767
B755,50Hertz,50Hertz,DE,51.88883033,14.42824517,0.0035214071722313367,59.197777333161724
B756,50Hertz,50Hertz,DE,53.90730831,13.14256105,0.00368517523381143,61.95085437581421
B757,50Hertz,50Hertz,DE,51.12114292,14.21918308,0.014343989011806843,241.13436079935286
B758,50Hertz,50Hertz,DE,52.53957856,13.71067654,0.004447951862943279,74.77376261612277
B759,50Hertz,50Hertz,DE,52.53975919,13.71100487,0.0032262197325057212,54.23543146579916
B760,50Hertz,50Hertz,DE,50.98954732,13.8422472,0.05056991167709661,850.1221883186861
B761,50Hertz,50Hertz,DE,51.90827516,11.64404887,0.010308805697889004,173.29958009024344
B762,50Hertz,50Hertz,DE,50.62709378,12.78776883,0.0047756161792848395,80.28207173520697
B763,50Hertz,50Hertz,DE,51.74116779,12.26156879,0.013664572948296679,229.71281285641427
B764,50Hertz,50Hertz,DE,54.28447869,13.0787204,0.008294030043838193,139.42952908185643
B765,TenneT,TenneT,DE,52.28451549,10.3661614,0.001984721556365855,45.467589190474094
B766,TenneT,TenneT,DE,52.28470517,10.36647381,0.0020111858639068735,46.073854719069786
B767,TenneT,TenneT,DE,54.7947484,8.86946425,0.002323739190299616,53.23407636273584
B768,50Hertz,50Hertz,DE,53.62360048,13.17466889,0.005841615676548195,98.20240806378669
B769,50Hertz,50Hertz,DE,50.99877948,11.12318106,0.015702511225294213,263.97224678151275
B770,50Hertz,50Hertz,DE,50.99896721,11.12348783,0.009614196115309125,161.62261648112212
B771,50Hertz,50Hertz,DE,51.00215032,10.38635072,0.013606195330146469,228.73143664188618
B772,TenneT,TenneT,DE,52.99135459,8.54620234,0.0015304055396573293,35.059754426901826
B773,TenneT,TenneT,DE,52.96666369,8.52949889,0.003028380775302391,69.37656950524742
B774,TenneT,TenneT,DE,51.6497875,9.85307246,0.011482365634117342,263.04721783886737
B775,Amprion,Amprion,DE,52.20163144,7.03483832,0.001911383556806168,52.02738257037469
B776,Amprion,Amprion,DE,51.67675035,7.70872077,0.002423528551175522,65.96784128085991
B777,Amprion,Amprion,DE,51.67694689,7.70901769,0.0018421183966732776,50.14200222784745
B778,TenneT,TenneT,DE,52.56398074,8.89562534,0.0020750569830802084,47.537065413987875
B779,TenneT,TenneT,DE,52.07984644,10.19522165,0.003101607287383659,71.05410102521476
B780,TenneT,TenneT,DE,52.16939863,10.25161325,0.0004998398692395413,11.450731596434803
B781,Amprion,Amprion,DE,52.27770971,7.88939706,0.0024047629338386743,65.45704586835525
B782,Amprion,Amprion,DE,52.27790578,7.88969871,0.0022791219743154597,62.03713036037323
B783,Amprion,Amprion,DE,51.03584214,6.61221594,0.0005017276506103041,13.656901217699826
B784,Amprion,Amprion,DE,51.03604142,6.61250415,0.000394382826268915,10.7350019353333
B785,TenneT,TenneT,DE,53.11465387,9.25142551,0.0040930682939069145,93.76728293145472
B786,TenneT,TenneT,DE,53.11484645,9.25173899,0.003540250554439517,81.102891901544
B787,Amprion,Amprion,DE,51.3843587,6.66791652,0.0009440986737966924,25.698129876077516
B788,Amprion,Amprion,DE,51.38455783,6.6682071,0.0005414664863589932,14.738582392070207
B789,TransnetBW,TransnetBW,DE,48.92668669,9.23626213,0.0014766912288216641,14.336825967822332
B790,TenneT,TenneT,DE,52.16522,10.42035547,0.004353842604657667,99.74130946158155
B791,Amprion,Amprion,DE,52.17750119,7.0115274,0.0013921257527406677,37.89331495816279
